Spectrum_Number,29050.0,29050.25,29050.5,29050.75,29051.0,29051.25,29051.5,29051.75,29052.0,29052.25,29052.5,29052.75,29053.0,29053.25,29053.5,29053.75,29054.0,29054.25,29054.5,29054.75,29055.0,29055.25,29055.5,29055.75,29056.0,29056.25,29056.5,29056.75,29057.0,29057.25,29057.5,29057.75,29058.0,29058.25,29058.5,29058.75,29059.0,29059.25,29059.5,29059.75,29060.0,29060.25,29060.5,29060.75,29061.0,29061.25,29061.5,29061.75,29062.0,29062.25,29062.5,29062.75,29063.0,29063.25,29063.5,29063.75,29064.0,29064.25,29064.5,29064.75,29065.0,29065.25,29065.5,29065.75,29066.0,29066.25,29066.5,29066.75,29067.0,29067.25,29067.5,29067.75,29068.0,29068.25,29068.5,29068.75,29069.0,29069.25,29069.5,29069.75,29070.0,29070.25,29070.5,29070.75,29071.0,29071.25,29071.5,29071.75,29072.0,29072.25,29072.5,29072.75,29073.0,29073.25,29073.5,29073.75,29074.0,29074.25,29074.5,29074.75,29075.0,29075.25,29075.5,29075.75,29076.0,29076.25,29076.5,29076.75,29077.0,29077.25,29077.5,29077.75,29078.0,29078.25,29078.5,29078.75,29079.0,29079.25,29079.5,29079.75,29080.0,29080.25,29080.5,29080.75,29081.0,29081.25,29081.5,29081.75,29082.0,29082.25,29082.5,29082.75,29083.0,29083.25,29083.5,29083.75,29084.0,29084.25,29084.5,29084.75,29085.0,29085.25,29085.5,29085.75,29086.0,29086.25,29086.5,29086.75,29087.0,29087.25,29087.5,29087.75,29088.0,29088.25,29088.5,29088.75,29089.0,29089.25,29089.5,29089.75,29090.0,29090.25,29090.5,29090.75,29091.0,29091.25,29091.5,29091.75,29092.0,29092.25,29092.5,29092.75,29093.0,29093.25,29093.5,29093.75,29094.0,29094.25,29094.5,29094.75,29095.0,29095.25,29095.5,29095.75,29096.0,29096.25,29096.5,29096.75,29097.0,29097.25,29097.5,29097.75,29098.0,29098.25,29098.5,29098.75,29099.0,29099.25,29099.5,29099.75,29100.0,29100.25,29100.5,29100.75,29101.0,29101.25,29101.5,29101.75,29102.0,29102.25,29102.5,29102.75,29103.0,29103.25,29103.5,29103.75,29104.0,29104.25,29104.5,29104.75,29105.0,29105.25,29105.5,29105.75,29106.0,29106.25,29106.5,29106.75,29107.0,29107.25,29107.5,29107.75,29108.0,29108.25,29108.5,29108.75,29109.0,29109.25,29109.5,29109.75,29110.0,29110.25,29110.5,29110.75,29111.0,29111.25,29111.5,29111.75,29112.0,29112.25,29112.5,29112.75,29113.0,29113.25,29113.5,29113.75,29114.0,29114.25,29114.5,29114.75,29115.0,29115.25,29115.5,29115.75,29116.0,29116.25,29116.5,29116.75,29117.0,29117.25,29117.5,29117.75,29118.0,29118.25,29118.5,29118.75,29119.0,29119.25,29119.5,29119.75,29120.0,29120.25,29120.5,29120.75,29121.0,29121.25,29121.5,29121.75,29122.0,29122.25,29122.5,29122.75,29123.0,29123.25,29123.5,29123.75,29124.0,29124.25,29124.5,29124.75,29125.0,29125.25,29125.5,29125.75,29126.0,29126.25,29126.5,29126.75,29127.0,29127.25,29127.5,29127.75,29128.0,29128.25,29128.5,29128.75,29129.0,29129.25,29129.5,29129.75,29130.0,29130.25,29130.5,29130.75,29131.0,29131.25,29131.5,29131.75,29132.0,29132.25,29132.5,29132.75,29133.0,29133.25,29133.5,29133.75,29134.0,29134.25,29134.5,29134.75,29135.0,29135.25,29135.5,29135.75,29136.0,29136.25,29136.5,29136.75,29137.0,29137.25,29137.5,29137.75,29138.0,29138.25,29138.5,29138.75,29139.0,29139.25,29139.5,29139.75,29140.0,29140.25,29140.5,29140.75,29141.0,29141.25,29141.5,29141.75,29142.0,29142.25,29142.5,29142.75,29143.0,29143.25,29143.5,29143.75,29144.0,29144.25,29144.5,29144.75,29145.0,29145.25,29145.5,29145.75,29146.0,29146.25,29146.5,29146.75,29147.0,29147.25,29147.5,29147.75,29148.0,29148.25,29148.5,29148.75,29149.0,29149.25,29149.5,29149.75,29150.0,29150.25,29150.5,29150.75,29151.0,29151.25,29151.5,29151.75,29152.0,29152.25,29152.5,29152.75,29153.0,29153.25,29153.5,29153.75,29154.0,29154.25,29154.5,29154.75,29155.0,29155.25,29155.5,29155.75,29156.0,29156.25,29156.5,29156.75,29157.0,29157.25,29157.5,29157.75,29158.0,29158.25,29158.5,29158.75,29159.0,29159.25,29159.5,29159.75,29160.0,29160.25,29160.5,29160.75,29161.0,29161.25,29161.5,29161.75,29162.0,29162.25,29162.5,29162.75,29163.0,29163.25,29163.5,29163.75,29164.0,29164.25,29164.5,29164.75,29165.0,29165.25,29165.5,29165.75,29166.0,29166.25,29166.5,29166.75,29167.0,29167.25,29167.5,29167.75,29168.0,29168.25,29168.5,29168.75,29169.0,29169.25,29169.5,29169.75,29170.0,29170.25,29170.5,29170.75,29171.0,29171.25,29171.5,29171.75,29172.0,29172.25,29172.5,29172.75,29173.0,29173.25,29173.5,29173.75,29174.0,29174.25,29174.5,29174.75,29175.0,29175.25,29175.5,29175.75,29176.0,29176.25,29176.5,29176.75,29177.0,29177.25,29177.5,29177.75,29178.0,29178.25,29178.5,29178.75,29179.0,29179.25,29179.5,29179.75,29180.0,29180.25,29180.5,29180.75,29181.0,29181.25,29181.5,29181.75,29182.0,29182.25,29182.5,29182.75,29183.0,29183.25,29183.5,29183.75,29184.0,29184.25,29184.5,29184.75,29185.0,29185.25,29185.5,29185.75,29186.0,29186.25,29186.5,29186.75,29187.0,29187.25,29187.5,29187.75,29188.0,29188.25,29188.5,29188.75,29189.0,29189.25,29189.5,29189.75,29190.0,29190.25,29190.5,29190.75,29191.0,29191.25,29191.5,29191.75,29192.0,29192.25,29192.5,29192.75,29193.0,29193.25,29193.5,29193.75,29194.0,29194.25,29194.5,29194.75,29195.0,29195.25,29195.5,29195.75,29196.0,29196.25,29196.5,29196.75,29197.0,29197.25,29197.5,29197.75,29198.0,29198.25,29198.5,29198.75,29199.0,29199.25,29199.5,29199.75,29200.0,29200.25,29200.5,29200.75,29201.0,29201.25,29201.5,29201.75,29202.0,29202.25,29202.5,29202.75,29203.0,29203.25,29203.5,29203.75,29204.0,29204.25,29204.5,29204.75,29205.0,29205.25,29205.5,29205.75,29206.0,29206.25,29206.5,29206.75,29207.0,29207.25,29207.5,29207.75,29208.0,29208.25,29208.5,29208.75,29209.0,29209.25,29209.5,29209.75,29210.0,29210.25,29210.5,29210.75,29211.0,29211.25,29211.5,29211.75,29212.0,29212.25,29212.5,29212.75,29213.0,29213.25,29213.5,29213.75,29214.0,29214.25,29214.5,29214.75,29215.0,29215.25,29215.5,29215.75,29216.0,29216.25,29216.5,29216.75,29217.0,29217.25,29217.5,29217.75,29218.0,29218.25,29218.5,29218.75,29219.0,29219.25,29219.5,29219.75,29220.0,29220.25,29220.5,29220.75,29221.0,29221.25,29221.5,29221.75,29222.0,29222.25,29222.5,29222.75,29223.0,29223.25,29223.5,29223.75,29224.0,29224.25,29224.5,29224.75,29225.0,29225.25,29225.5,29225.75,29226.0,29226.25,29226.5,29226.75,29227.0,29227.25,29227.5,29227.75,29228.0,29228.25,29228.5,29228.75,29229.0,29229.25,29229.5,29229.75,29230.0,29230.25,29230.5,29230.75,29231.0,29231.25,29231.5,29231.75,29232.0,29232.25,29232.5,29232.75,29233.0,29233.25,29233.5,29233.75,29234.0,29234.25,29234.5,29234.75,29235.0,29235.25,29235.5,29235.75,29236.0,29236.25,29236.5,29236.75,29237.0,29237.25,29237.5,29237.75,29238.0,29238.25,29238.5,29238.75,29239.0,29239.25,29239.5,29239.75,29240.0,29240.25,29240.5,29240.75,29241.0,29241.25,29241.5,29241.75,29242.0,29242.25,29242.5,29242.75,29243.0,29243.25,29243.5,29243.75,29244.0,29244.25,29244.5,29244.75,29245.0,29245.25,29245.5,29245.75,29246.0,29246.25,29246.5,29246.75,29247.0,29247.25,29247.5,29247.75,29248.0,29248.25,29248.5,29248.75,29249.0,29249.25,29249.5,29249.75,29250.0,29250.25,29250.5,29250.75,29251.0,29251.25,29251.5,29251.75,29252.0,29252.25,29252.5,29252.75,29253.0,29253.25,29253.5,29253.75,29254.0,29254.25,29254.5,29254.75,29255.0,29255.25,29255.5,29255.75,29256.0,29256.25,29256.5,29256.75,29257.0,29257.25,29257.5,29257.75,29258.0,29258.25,29258.5,29258.75,29259.0,29259.25,29259.5,29259.75,29260.0,29260.25,29260.5,29260.75,29261.0,29261.25,29261.5,29261.75,29262.0,29262.25,29262.5,29262.75,29263.0,29263.25,29263.5,29263.75,29264.0,29264.25,29264.5,29264.75,29265.0,29265.25,29265.5,29265.75,29266.0,29266.25,29266.5,29266.75,29267.0,29267.25,29267.5,29267.75,29268.0,29268.25,29268.5,29268.75,29269.0,29269.25,29269.5,29269.75,29270.0,29270.25,29270.5,29270.75,29271.0,29271.25,29271.5,29271.75,29272.0,29272.25,29272.5,29272.75,29273.0,29273.25,29273.5,29273.75,29274.0,29274.25,29274.5,29274.75,29275.0,29275.25,29275.5,29275.75,29276.0,29276.25,29276.5,29276.75,29277.0,29277.25,29277.5,29277.75,29278.0,29278.25,29278.5,29278.75,29279.0,29279.25,29279.5,29279.75,29280.0,29280.25,29280.5,29280.75,29281.0,29281.25,29281.5,29281.75,29282.0,29282.25,29282.5,29282.75,29283.0,29283.25,29283.5,29283.75,29284.0,29284.25,29284.5,29284.75,29285.0,29285.25,29285.5,29285.75,29286.0,29286.25,29286.5,29286.75,29287.0,29287.25,29287.5,29287.75,29288.0,29288.25,29288.5,29288.75,29289.0,29289.25,29289.5,29289.75,29290.0,29290.25,29290.5,29290.75,29291.0,29291.25,29291.5,29291.75,29292.0,29292.25,29292.5,29292.75,29293.0,29293.25,29293.5,29293.75,29294.0,29294.25,29294.5,29294.75,29295.0,29295.25,29295.5,29295.75,29296.0,29296.25,29296.5,29296.75,29297.0,29297.25,29297.5,29297.75,29298.0,29298.25,29298.5,29298.75,29299.0,29299.25,29299.5,29299.75,29300.0,29300.25,29300.5,29300.75,29301.0,29301.25,29301.5,29301.75,29302.0,29302.25,29302.5,29302.75,29303.0,29303.25,29303.5,29303.75,29304.0,29304.25,29304.5,29304.75,29305.0,29305.25,29305.5,29305.75,29306.0,29306.25,29306.5,29306.75,29307.0,29307.25,29307.5,29307.75,29308.0,29308.25,29308.5,29308.75,29309.0,29309.25,29309.5,29309.75,29310.0,29310.25,29310.5,29310.75,29311.0,29311.25,29311.5,29311.75,29312.0,29312.25,29312.5,29312.75,29313.0,29313.25,29313.5,29313.75,29314.0,29314.25,29314.5,29314.75,29315.0,29315.25,29315.5,29315.75,29316.0,29316.25,29316.5,29316.75,29317.0,29317.25,29317.5,29317.75,29318.0,29318.25,29318.5,29318.75,29319.0,29319.25,29319.5,29319.75,29320.0,29320.25,29320.5,29320.75,29321.0,29321.25,29321.5,29321.75,29322.0,29322.25,29322.5,29322.75,29323.0,29323.25,29323.5,29323.75,29324.0,29324.25,29324.5,29324.75,29325.0,29325.25,29325.5,29325.75,29326.0,29326.25,29326.5,29326.75,29327.0,29327.25,29327.5,29327.75,29328.0,29328.25,29328.5,29328.75,29329.0,29329.25,29329.5,29329.75,29330.0,29330.25,29330.5,29330.75,29331.0,29331.25,29331.5,29331.75,29332.0,29332.25,29332.5,29332.75,29333.0,29333.25,29333.5,29333.75,29334.0,29334.25,29334.5,29334.75,29335.0,29335.25,29335.5,29335.75,29336.0,29336.25,29336.5,29336.75,29337.0,29337.25,29337.5,29337.75,29338.0,29338.25,29338.5,29338.75,29339.0,29339.25,29339.5,29339.75,29340.0,29340.25,29340.5,29340.75,29341.0,29341.25,29341.5,29341.75,29342.0,29342.25,29342.5,29342.75,29343.0,29343.25,29343.5,29343.75,29344.0,29344.25,29344.5,29344.75,29345.0,29345.25,29345.5,29345.75,29346.0,29346.25,29346.5,29346.75,29347.0,29347.25,29347.5,29347.75,29348.0,29348.25,29348.5,29348.75,29349.0,29349.25,29349.5,29349.75,29350.0,29350.25,29350.5,29350.75,29351.0,29351.25,29351.5,29351.75,29352.0,29352.25,29352.5,29352.75,29353.0,29353.25,29353.5,29353.75,29354.0,29354.25,29354.5,29354.75,29355.0,29355.25,29355.5,29355.75,29356.0,29356.25,29356.5,29356.75,29357.0,29357.25,29357.5,29357.75,29358.0,29358.25,29358.5,29358.75,29359.0,29359.25,29359.5,29359.75,29360.0,29360.25,29360.5,29360.75,29361.0,29361.25,29361.5,29361.75,29362.0,29362.25,29362.5,29362.75,29363.0,29363.25,29363.5,29363.75,29364.0,29364.25,29364.5,29364.75,29365.0,29365.25,29365.5,29365.75,29366.0,29366.25,29366.5,29366.75,29367.0,29367.25,29367.5,29367.75,29368.0,29368.25,29368.5,29368.75,29369.0,29369.25,29369.5,29369.75,29370.0,29370.25,29370.5,29370.75,29371.0,29371.25,29371.5,29371.75,29372.0,29372.25,29372.5,29372.75,29373.0,29373.25,29373.5,29373.75,29374.0,29374.25,29374.5,29374.75,29375.0,29375.25,29375.5,29375.75,29376.0,29376.25,29376.5,29376.75,29377.0,29377.25,29377.5,29377.75,29378.0,29378.25,29378.5,29378.75,29379.0,29379.25,29379.5,29379.75,29380.0,29380.25,29380.5,29380.75,29381.0,29381.25,29381.5,29381.75,29382.0,29382.25,29382.5,29382.75,29383.0,29383.25,29383.5,29383.75,29384.0,29384.25,29384.5,29384.75,29385.0,29385.25,29385.5,29385.75,29386.0,29386.25,29386.5,29386.75,29387.0,29387.25,29387.5,29387.75,29388.0,29388.25,29388.5,29388.75,29389.0,29389.25,29389.5,29389.75,29390.0,29390.25,29390.5,29390.75,29391.0,29391.25,29391.5,29391.75,29392.0,29392.25,29392.5,29392.75,29393.0,29393.25,29393.5,29393.75,29394.0,29394.25,29394.5,29394.75,29395.0,29395.25,29395.5,29395.75,29396.0,29396.25,29396.5,29396.75,29397.0,29397.25,29397.5,29397.75,29398.0,29398.25,29398.5,29398.75,29399.0,29399.25,29399.5,29399.75,29400.0,29400.25,29400.5,29400.75,29401.0,29401.25,29401.5,29401.75,29402.0,29402.25,29402.5,29402.75,29403.0,29403.25,29403.5,29403.75,29404.0,29404.25,29404.5,29404.75,29405.0,29405.25,29405.5,29405.75,29406.0,29406.25,29406.5,29406.75,29407.0,29407.25,29407.5,29407.75,29408.0,29408.25,29408.5,29408.75,29409.0,29409.25,29409.5,29409.75,29410.0,29410.25,29410.5,29410.75,29411.0,29411.25,29411.5,29411.75,29412.0,29412.25,29412.5,29412.75,29413.0,29413.25,29413.5,29413.75,29414.0,29414.25,29414.5,29414.75,29415.0,29415.25,29415.5,29415.75,29416.0,29416.25,29416.5,29416.75,29417.0,29417.25,29417.5,29417.75,29418.0,29418.25,29418.5,29418.75,29419.0,29419.25,29419.5,29419.75,29420.0,29420.25,29420.5,29420.75,29421.0,29421.25,29421.5,29421.75,29422.0,29422.25,29422.5,29422.75,29423.0,29423.25,29423.5,29423.75,29424.0,29424.25,29424.5,29424.75,29425.0,29425.25,29425.5,29425.75,29426.0,29426.25,29426.5,29426.75,29427.0,29427.25,29427.5,29427.75,29428.0,29428.25,29428.5,29428.75,29429.0,29429.25,29429.5,29429.75,29430.0,29430.25,29430.5,29430.75,29431.0,29431.25,29431.5,29431.75,29432.0,29432.25,29432.5,29432.75,29433.0,29433.25,29433.5,29433.75,29434.0,29434.25,29434.5,29434.75,29435.0,29435.25,29435.5,29435.75,29436.0,29436.25,29436.5,29436.75,29437.0,29437.25,29437.5,29437.75,29438.0,29438.25,29438.5,29438.75,29439.0,29439.25,29439.5,29439.75,29440.0,29440.25,29440.5,29440.75,29441.0,29441.25,29441.5,29441.75,29442.0,29442.25,29442.5,29442.75,29443.0,29443.25,29443.5,29443.75,29444.0,29444.25,29444.5,29444.75,29445.0,29445.25,29445.5,29445.75,29446.0,29446.25,29446.5,29446.75,29447.0,29447.25,29447.5,29447.75,29448.0,29448.25,29448.5,29448.75,29449.0,29449.25,29449.5,29449.75,29450.0
