,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.1427008110541163,0.14264944932284018,0.14267339791986106,0.1427499527316954,0.14278724853442207,0.1426757239289279,0.14273006725596504,0.14269166172725634,0.14267368346603693,0.14259654432226884,0.1427452543522187,0.14260387939697144,0.14274822541530321,0.14261990220219206,0.14263236107965765,0.14270926507219495,0.1426432856004375,0.14266443000074538,0.14257589153860428,0.14259553583227683,0.14259501862421087,0.14241695354423617,0.14236268333074306,0.1423203845134512,0.1422715369517841,0.14211266381526938,0.14206840940692295,0.1419225060961773,0.1418273162271773,0.14157123627595938,0.14130357710981944,0.14103381964714454,0.1407428088436702,0.14038501694887515,0.14014927412364234,0.13985723555182167,0.13965430500053239,0.1395866793180218,0.13949377026587084,0.1394800854754481,0.1394033351462215,0.1394741842921602,0.1393894007244953,0.13945496185737924,0.1394391564317569,0.13943569188909757,0.13940481080780498,0.13937474428187688,0.13936604897808544,0.139358059399942
1,-0.13573045090811708,-0.13714191264616019,-0.13528608159617728,-0.1357041536347732,-0.13428114967897575,-0.13421900666940795,-0.13419153524265703,-0.1348486438117527,-0.1332099224270754,-0.13426766461915163,-0.13317887437896692,-0.13437535276257376,-0.1295046050900227,-0.13047868800396545,-0.1282130378959689,-0.12570378282853223,-0.12275590336154155,-0.11990918407899498,-0.11631554135509425,-0.11401748708993596,-0.10855047662366789,-0.10370185299040069,-0.09464662965079987,-0.08868342068651903,-0.07913451392104617,-0.07114838494640147,-0.05699226029685324,-0.041984237903813615,-0.024038781917681183,0.0008274322550636815,0.03126692959726245,0.06446456658402143,0.09825828466746889,0.12516723546741337,0.14930569154908932,0.16586848678652277,0.17898544815753176,0.18548396987138968,0.1903699719096278,0.19124156672454548,0.19382913541544688,0.1939472412545314,0.19614758402214627,0.19584623203631785,0.19663596031772587,0.19591887998263455,0.19647432765358258,0.19639293564344185,0.19701783532197464,0.1984806728197666
2,-0.11253406454267792,-0.1391146313495602,-0.10932934252449546,-0.10313416932492026,-0.05546429880270084,-0.08676757328814348,-0.06781536278108435,-0.0889287378971307,-0.07467745183643403,-0.11789726645877179,-0.08453294644468148,-0.12956572081280512,-0.03688810991872683,-0.0883702972716015,-0.05630833123500069,-0.04983775151623964,-0.022476729654287774,-0.024841575886720504,-0.017893086522703577,-0.005906541391294367,0.02579711472063331,0.022725125961584356,0.08267085979698025,0.0724075748714317,0.11500006846974989,0.12284948742755651,0.18710605225188479,0.2014953081587604,0.21305634738538534,0.2758166509126304,0.33159541124032077,0.3668532080765558,0.34911797848157106,0.2528668652761558,0.16145892660137026,0.07023214918707792,0.015563811210372654,-0.029297620203672454,-0.05890910670650025,-0.09237057870865874,-0.10042459949990573,-0.1105095789836251,-0.11670755801253027,-0.11919082475471339,-0.12276518109801228,-0.1262144167546321,-0.1294618262581555,-0.1365370085217565,-0.1282896003257781,-0.12831031745788746
3,-0.2434683593812567,-0.21698854197798206,-0.20778367307357656,-0.15929255128321632,-0.18752363717777132,-0.17513459602598697,-0.2244418359418259,-0.21377941795784763,-0.1474651125494024,-0.0860449380237759,-0.06254355716824589,-0.014391970576529186,-0.014809665697537219,0.04955599510812249,0.12510796151677114,0.13812291032682275,0.12270503874484757,0.11609741625401712,0.21732503407898543,0.17676826206690754,0.21602652185102547,0.24390828638401088,0.22266553744729597,0.20362527540519298,0.2000425529877716,0.20612196365651286,0.1544719152249697,0.05467795524389205,0.05554426067094331,0.0029297826140110574,-0.14110140805918583,-0.21361903634531798,-0.21349134236428757,-0.14998331214112814,-0.12566134460433553,-0.03012752076799143,-0.04467772809414542,0.004296292890554792,-0.002253952000269484,0.06523985806297038,0.06700393250725639,0.07103913038189562,0.02334069735817066,0.03037967920207351,0.016516254102745473,0.029812449899356417,0.06252232323449426,0.032479423604998406,0.011236678368089087,-0.04467320483864007
4,-0.04867374967354322,0.23726303783219932,-0.03531462700015673,-0.2441576558599152,-0.2435391110196595,0.021838102098518386,0.004520157653184365,0.10127716261347386,-0.05384185180143819,0.3020243503960931,-0.08186428376796523,0.25101924095012895,-0.23863677371895628,0.09391540100338414,-0.19572334444885964,-0.13520085104785823,-0.11959632656237265,-0.047575393422773296,-0.12361423605225513,0.18912626923549752,-0.1420339340212289,0.0892350738681304,-0.026952209430907408,0.1622573277231816,-0.016493832727455093,0.18230675136397265,-0.03851984992785043,0.15484079610665033,0.01403374596604572,0.07474216046654189,0.135794188072791,0.10644371942786778,-0.01536799533789388,-0.18620351266608448,-0.1498534701335135,-0.17185020192034628,-0.10816335463159907,0.021745662436151628,0.05024830435782944,-0.021036894077486046,-0.11783679803237389,-0.08231000465539312,-0.06407141276782884,0.003113964954322301,0.02960050006430687,-0.019077506968055907,-0.08444042321972946,0.019887367029091635,0.21339963626868666,0.35465882539957005
5,0.17971923485689514,-0.11452058024104766,-0.07541880284868027,-0.09409745416033402,0.1211252654514739,-0.07242702360238945,0.09246965477601199,0.0791136266346979,-0.2845888516987504,-0.20390656171657096,0.19496429586766337,-0.19402653616574356,0.09783880896605113,-0.06553090644216661,0.008872873944390569,0.2375124195778863,-0.07727060623445181,0.11259656183049466,-0.10867886724794622,0.18392542651138355,0.3255567100275986,-0.13247266254355672,-0.09774892078432335,0.04016146750849546,0.013274372889342509,-0.1290300571704818,-0.04023621597598198,-0.01713520334694875,0.05868032132557392,-0.11296182667491937,-0.025402566583942673,0.1740936922238982,0.11309548370910393,-0.13142678088412582,0.026419319275508994,-0.20148697215210895,-0.1631932981547392,-0.01382510182149488,-0.04869009376143757,-0.1779232799268658,-0.14271569526935968,0.07371343184817279,-0.18652080609832317,0.13368433260909307,0.17278187744969464,0.1947734615582807,-0.06427093632303757,-0.0384842992852302,0.09916876592281301,0.27917238458883675
6,-0.08944164013654089,-0.11225171141027739,0.04946461900087058,-0.014360931737056618,0.021579519435373756,0.17289443055769402,0.13840697858981668,-0.20721366688338352,0.20316994059264748,0.06013406903009433,0.025513084176613868,-0.17061336904071023,-0.03477350294250997,-0.10623382677646846,0.3088639452356896,-0.1345400569298784,0.03842908716427322,-0.1424718406682483,0.06369703882342148,-0.29578732264630203,-0.014337910439143134,-0.0449016103174132,0.37924386821453493,-0.22176262037609662,-0.0037741905742014158,0.059300480706419786,0.21801984491486268,0.03303311005748285,-0.13885152502548467,0.016331555039775725,-0.07149682784257973,0.1455349658358751,-0.007205925341738119,-0.1062587858495467,-0.05686999644469163,-0.20299561589841197,-0.05048659908559197,0.08665276630543065,0.07602542595247454,-0.04273503838431531,-0.09538569157679842,-0.1401261279565336,-0.2391657431681033,-0.051286218640187786,0.069199563712391,0.09813354800871893,-0.001651560094657955,0.19438659427214705,0.11851652434898466,0.22099690321392285
7,0.23586902936849968,-0.0850826918685597,0.0738960375154104,0.2148631147538669,0.20466816519779665,-0.20966452195620006,0.06337692085993434,0.030926541416292697,0.0421813776079481,-0.044613853946953164,-0.17892252031826028,-0.08421052120062003,0.09694534926324867,-0.22494779552319424,-0.30981430756121553,0.13369528692494279,-0.11143680114125815,-0.2024481856106241,-0.10696134133102345,-0.2506628750908962,-0.08447479661838023,0.2579801445833483,0.027835271508707016,0.10047044555744362,0.0942471960321877,0.15061548709156306,0.08736391594815802,-0.019265621226668805,0.3808011509120866,0.09419051721396425,-0.015684398680302213,-0.17215982238375024,-0.21687130263532461,0.013163376181467611,-0.018436538777391577,-0.12463432289823542,-0.11217934241879575,0.07490956243388594,-0.003508905433103504,0.004299959834813807,-0.003969581800747191,-0.04672562464679613,0.05276049045518032,-0.01809330786923425,-0.023853896840042695,-0.015433440107350233,-0.06561079166715172,0.13568218164146406,-0.0004184920679164289,0.17953878001616186
8,-0.05362850663388031,0.008437161328033897,-0.09297416474979778,0.10940629224800522,0.016362062649503083,0.45830014783648915,-0.10642535613344473,0.14192638427442406,0.0038343842251516297,-0.1000535755434353,0.021885195897171784,-0.3917357597526216,-0.2584259386748753,0.16019095506738995,-0.05838934157915644,0.03744275307763578,0.05448526235091153,-0.036296646794521915,-0.0656216474500238,-0.11646055589976506,0.19130792740956382,0.0567978426808123,-0.014822422231128465,0.06969312619567636,-0.08964487764946759,0.04029271887475617,-0.15295363596356554,0.17452608451670593,0.03787721250999987,0.07212381838459948,0.004107237178842638,-0.12431003997143067,0.02643848176732994,-0.019191708979260785,-0.22235820193060124,0.22777184666328917,-0.10504959906191165,0.14376596042845607,-0.0751175655418488,0.16757810509926802,0.05196352059707757,0.0581568081785045,0.0593351995476599,-0.14768078714190863,0.1479643780679418,-0.05062900247270975,-0.2799796484049365,-0.011648847018317587,-0.07928539340157613,0.11076219561906432
9,0.052767661764274165,-0.08665025819919837,-0.08637527601121875,0.05244067034938269,0.16998295159293603,-0.18602382502142767,-0.15903665657042834,0.02376944851999707,-0.035666561700567895,0.3181108602737555,0.07121323215858666,0.021737854885663953,-0.15302870842740735,-0.029610859338424472,0.21293699467909744,0.22708424341015587,-0.0879081849352223,-0.20513619205443673,-0.031831154585593074,0.00618845091952689,-0.014765438271353223,-0.0571945255511551,0.05888272748464897,-0.136946940528192,-0.29572628686142555,0.47311557741102606,-0.1517142424410406,0.03688178284771979,0.011130233141780174,-0.04340556463809818,-0.0726461610260308,-0.04152848680719775,0.12367059315046625,0.0560304384249931,-0.02121769962938204,0.1223947471603805,0.009339257412224796,-0.11351968973754538,0.08668897522662371,0.0031855331251285646,-0.062426298774863005,-0.08507666479455694,0.0006875025119608483,0.26052428933954674,0.028935195355607617,0.2060472570964425,-0.10379387387058497,-0.15726577571576938,-0.15425719621576334,-0.06089924133484144
10,-0.11850565990052302,-0.17726574636149234,0.12206782163857259,-0.07659581555176885,-0.060651619142869234,-0.06862709684371207,0.3243112602196038,-0.058421213868697516,0.3483849455390857,-0.32527500318858144,0.0202365487735398,0.044971529882292874,0.005191961511521813,-0.013461999710161404,-0.03278448194349117,0.08574966108497355,-0.054013735803254664,-0.09116182843636947,-0.039155170324113336,0.26375851826098895,-0.1471900623797605,0.17397222551572555,0.06635903088462082,-0.014107977500235874,-0.015876623086397264,0.030206253581878603,-0.2842339961047673,0.10478227476783777,-0.11994246581074852,0.14527755851067145,-0.0339856566936914,0.044165972664245684,-0.22187656120603372,0.0029712162181988883,0.07228769860141256,0.2848919495987553,0.12232115290017397,-0.18316291952830616,0.007863592586725872,-0.08178701093650613,-0.11479166428450371,0.1276469634716292,-0.12823135239883957,0.06484303780136529,0.08945335993180718,0.05528783566032125,-0.22374169172754732,-0.0033028978959672925,0.003530449999922424,0.07745302305225565
11,0.17195974985404436,-0.16925176517654164,0.10490702706097446,0.0073288377390202785,-0.09220082582979497,-0.02674276860278363,-0.22500484026621514,0.0200270915929446,-0.018650492303120964,-0.12633974616150434,0.17663555593755276,0.06089847579344093,-0.003148738179152996,-0.09945832412110836,0.12831133569580344,0.17737761746086872,-0.05987824346037042,0.17605948818416317,0.0616083718269398,-0.06189415763554798,-0.07753703601528074,0.07010520472911572,0.09804688364613037,0.2776481592992123,-0.2403255234777606,-0.14127337360237818,-0.15274559192323428,-0.2687424797007445,-0.2345787494492009,0.2822304412293174,0.18844811798017327,0.0395667747065251,-0.0011976074071045895,0.08741740181347658,-0.16445902691042336,0.020985237129784257,-0.11321340047757275,0.06737391422059982,0.2519001965014951,0.04244619318060103,0.06378308105435893,-0.260747391231675,0.024642072797355998,0.023881328517739595,-0.21170492041630173,-0.10488021306566124,-0.03602964146525904,0.10545697297176251,0.03369797423832176,0.127347106358891
