energy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
29050.0,-1.345582628913925,-0.2424437633420763,-0.029352193814435375,0.05231601402411942,-0.7054272380828588,1.6277018889761612,-0.5831960821270051,0.08648488394096339,-0.17151900397127964,-0.4449640000089631,0.5442003008182926,0.25971140444003016,0.7155226798383093,-0.1865144684452161,0.6122205289936902,0.8931531956703329,-0.5308686927240416,1.0636609334412102,-0.8119158697043743,-0.4506995575306812,-0.03226959715670127,-1.3687647044143134,-0.2665013197829267,-0.1573754755894508,1.024186510996137,0.09532607402937189,-0.5549342031764753,-0.34674589168204345,-0.5318479484358023,-0.07253530778035029,-0.9668742129910779,0.848722547987504,-1.0711121671888217,0.1852463839680455,-0.25261834130366234,-0.4129584296222656,-0.32462925228614775,0.5754168318692511,0.3810973352542608,0.052207057931320994,-1.7913319005778645,0.23729498928456352,0.724834409327223,0.6307239198712093,-0.4759589773507883,-0.003580009554759833,2.3788606790620204,1.2074253328910474,0.04720702584983717,-0.12329503404022019
29050.25,-1.346044254808021,-0.24247755974280516,-0.0132675764096196,-0.25955519187741455,-0.4821697387784231,1.2751431505075315,-0.09194672572284542,1.182677538494456,-0.5922944128361081,0.24970374330646056,0.2742568722794212,0.1161932119684705,0.7141702976037602,0.36334161580116425,-0.16219261697215778,0.2956888342952505,0.007875783177976197,1.0910830002129301,-0.2792285254452047,0.4515003532719076,0.19008520844363275,-1.0321648137754842,0.04957535290752122,-0.00799692914885793,0.6421927359302572,1.1199895936902686,-1.7113989159620764,-0.6695390476031019,-1.6067149400802316,-0.4623942938197683,-0.9173957594819893,-0.7064872849629903,-0.18782424216415192,-0.4514033880726551,1.4547845990588686,0.3842674360457383,0.19082599199541422,0.024146286222562766,-0.3400346508566781,-0.5247102361496289,-0.5215175004993565,0.27802409971644404,-0.04070662627574716,-0.38709887040674984,-0.7465986756437771,-0.3089789839759029,1.903707356479436,1.0104779780522593,-0.7562923099139333,0.2265648621170371
29050.5,-1.3460628285004437,-0.24370830544879404,-0.02026381073694521,-0.043749187859140753,-0.08013524205508281,0.7679165083650284,-0.800045696816732,1.2252655440208216,-1.5451846277010903,0.5443906100291172,0.2410712219440095,-0.4985239054750074,-0.03377193413296311,1.2370432159679443,-0.2319560626997449,-0.4711657561081057,0.665177896920825,-0.17282766096524915,-0.4932742838061188,0.7505391534140174,-0.5854216240003014,-0.7690660881852022,0.8757532644401586,0.6080827523259154,1.0933693362539147,0.2758074239329835,-1.143064083563161,-0.650110956746459,-0.8356743253907432,0.14286738921984463,0.05699012981767413,-1.6030556226840293,-0.7141146578438319,-0.40929970421871115,1.0145796536574911,-1.1568550340884773,0.12049365653833619,0.15946204111566104,-0.24688906857424323,0.11834944221860835,0.09279287549978786,0.6520100902693692,-0.5701444765622098,0.35138181771667776,-0.5356522273162072,-0.11466666603598642,-0.6598352094516725,-0.2588968169655691,-1.1292999900123966,-0.9136596612062318
29050.75,-1.345888952300332,-0.24499243499263357,-0.031207457466487547,0.04281654211053963,-0.5026748810077316,0.5278820565506689,-0.7433266241514946,1.0601685009609352,-0.9405086543296417,-0.2627702684043161,1.0786361810077916,-0.8275104356237957,-1.010030491316982,1.4178545094079276,0.3295386789086762,-0.05875426054115619,1.166054433946782,-0.14275830610325507,-0.09728575234487291,1.5809092349552214,0.13850525448718287,0.2657521639073125,0.8305331481361587,0.44451990786879975,1.3438291636597857,0.48984205665578046,0.23029811664323793,0.6152216899769681,-0.3089653304072274,0.11778135818481597,-0.43798015921489114,-0.8161431850986717,-0.7526502075728142,0.10888199627668106,0.22466152573501086,-0.42854056536761,0.5991083146728444,-0.9848690153256251,-0.39141455972509787,-1.2258553316971237,0.45918388026663015,0.08941624426611004,-0.6954301443575449,-0.6771260280457851,-0.6301218272199473,0.9830185193271614,-0.9462819127095886,-0.035458458903250244,-0.8032528339796062,-0.8180905605373602
29051.0,-1.345923819168858,-0.24281986185319332,0.010568915777451785,0.13589684656410808,-0.5911466568948147,0.9264685388809754,-0.3016186400516783,0.8742344404697646,0.02248854864850096,-0.6135989291186242,0.6168349451242928,-0.46453974124760666,-1.2208517298232475,1.5128548489771902,0.42030711168550794,0.7368149357929753,0.817008145260766,0.4661165456679954,0.01345638376199464,0.23712040360498923,0.19696694528763253,0.5202564345939631,0.43652357928187074,0.6686176138105994,0.9315725168492396,1.6384496401554454,-0.5160019285828495,0.6098089204967005,-0.8050854390727858,-0.2727704489548449,0.3783895422380781,-0.01457695968325258,-0.649217728880568,0.2743132511409923,0.011996232283539614,0.5949362235941121,0.9682616687961487,0.32010488644156704,0.21664246847383353,-0.2302899987843831,0.3053749344441955,-0.5818701676296137,0.2358483655785956,-0.4019180773852415,0.19721741102087176,1.6894050110399437,0.49380789952851173,0.40427160984493715,-1.2371157929706222,-1.5609320646198805
29051.25,-1.3455823718994737,-0.2427399684797927,-0.05773471941705571,0.13855511493053388,-0.28983545293377794,1.1746405042485684,-0.40327180933802936,0.5642032714930078,0.9899322163068883,-0.70756651564248,-0.20896904592725177,-0.23535583096929122,-0.007798996714131436,0.5532154427842942,-0.466292160307403,0.7315521892026238,1.0766133307404728,-0.11106393970493962,-0.5611101222210632,-1.034125512384683,-0.31349222221208095,-0.30421672536322003,0.17760816694422132,1.3852615912648159,0.13639501276844662,1.145863547703991,-0.4864376546519276,0.3901145175184537,-1.351860863189751,-0.9819652574813676,0.08706635608875646,1.1908606348493342,-0.018565383947736706,-0.23530432822257558,0.11376513505784985,-0.19226274125250525,0.9258403168279805,1.0490887805483462,0.10072101212562845,-0.4749919708867778,0.39151500999934,-0.718201307510888,-0.029468808690767945,0.03757579405398172,0.9885298332938871,1.0328016220038203,0.09419805550811088,0.5493733448860141,-0.4973074053731429,-1.9453680591302493
29051.5,-1.3456160743825347,-0.24511302484560488,-0.054951615526760984,0.026546803828473436,-0.3212507706066683,1.735110629679458,-0.9397385616095578,-0.6846280574596239,1.3247842991515109,0.23570007121285932,-0.14288474277608737,0.13863096859503832,0.08637683583644808,-0.7313539361049224,-0.7828493175553426,0.7872846786138643,0.4667176901220407,-0.24062129453279738,-0.5890120167309149,-1.073021444467098,-0.13043901950498094,-0.05861134118523671,-0.6210127991477276,0.4872119782077896,0.41677307806217984,-0.14423716886313684,0.08271177836699656,0.06482550991410974,-1.3625887393565528,-0.31110957290518637,-0.017072183991455093,0.21791670355853773,0.15945982834260908,-0.373119652790971,1.3897244644172955,-0.4467391161138146,-0.11546382182600996,1.2819070387219273,0.1456367273341569,-0.6573148663969796,0.45281560070122995,-1.1684308472347387,0.6624419225878422,-0.3635619161733263,1.4204058320538404,0.051885864959162364,-1.0193449947818134,0.7162268684848149,-0.25008379630908306,-1.7334743524171163
29051.75,-1.3456436525959143,-0.2463960144748661,0.024157319416517803,-0.15080021903973123,-0.0924848681595206,1.243722905091781,-0.9404057360053387,-0.5494375184583129,0.6370845187055858,-1.0183986460267045,0.4760246292734393,-0.5069496123786027,0.27354885361869485,0.24648324714964248,-0.031240740176280438,0.02370891260654147,0.19735427536821876,0.12566845359218395,0.06905937180904474,-0.00767515712506271,0.3811377592644458,0.16656446308506964,0.25151818961380845,-0.18343349000764178,1.263952842844547,0.16392455168227507,-0.8345051248247634,-1.171582920142672,-0.9993733584919893,0.5790216215731991,0.17888508205391307,-1.038263005115285,-0.673659190438592,-0.10462713047353414,-0.10865669935121822,-0.2002905024207108,0.48856644742531913,1.0090212160899037,0.5326674845631433,-0.2812739441896906,0.5995439263758326,-2.045408679255531,-1.3191397505567177,-0.10945577474016874,0.09297357463000408,0.24812808144561135,-0.32930662162508606,-0.09563156244517879,-1.7519517514242098,-0.8442861756962696
29052.0,-1.3462298813949802,-0.2418326972415661,-0.08990178647847068,-0.2526877213811419,-0.966581011261023,0.9367529715418659,-0.34117858832968784,-0.1848982969879282,0.22189551679933586,-0.8669816680602854,0.019831464032149814,-0.6551895043978306,-0.04748341061504187,0.4606906064428765,-0.8721981032153064,-0.12329139061138157,-0.2945576099832099,0.42502795676875504,1.4365169860932718,-0.3973203979216561,-0.029247925669652744,-0.20278421624617687,0.467013636696119,0.20601262342139687,1.4004576488574563,0.06797023442711919,-0.007136138879588641,0.32447472596127375,0.22623950083899272,1.4186249936828244,0.3623912229667695,0.3561840099449679,-0.37625321270289735,0.7868061405592384,-1.070261662789581,0.4424954281202426,0.5925657272189288,1.1982445514142697,0.8386944010469204,-0.02877674520221901,-1.4427986501384897,-0.39681186656702183,-1.8213271008472656,0.7291692468397417,-0.9792766312339123,0.5550319428790434,-0.5061913291290008,-0.07614542913713317,-0.46907641656813165,-0.16856440982182438
29052.25,-1.3461080471880136,-0.23911680935055124,-0.07583352306875485,-0.3783784241207235,-0.5913859626116155,0.8212390457010541,-0.026589568537802786,0.1995869958574441,-0.22581743602308252,-0.2892323912246055,-0.29132602255056794,-0.3062597864514265,0.960454692788907,0.7674297050676985,-0.7322246345972357,0.5308650294363164,0.16856109168354255,0.4705170230390903,1.5477868379050446,-0.9495713751794191,-0.137088762858965,-0.12948116403633955,-0.10152839043751832,0.36145223316736974,0.7839705407545515,1.3301712861913655,-0.26696658355272024,-0.30636442722798124,-0.747036675829116,0.7444046136324342,-0.5125813220002468,0.5497091619094756,-0.5616142976873393,0.38259339672320286,-0.223252558437271,0.021454145385493513,-0.4858794371551087,0.8318981373310419,0.9021325281573419,-0.2711931766622517,0.658148583039648,0.6024851177921787,-0.7827432631217786,0.3536974944407259,-0.47889137956207584,0.8792367517516444,-0.4022340884562683,-0.5502478098298176,1.2252909885125822,0.21089118170143073
