Energy,Component_1,Component_2,Component_3
29105.75,0.0003245366772785543,0.0014028980784909413,0.002011468748659791
29106.0,0.000263636055117684,0.001602780106894225,0.0020516099311886633
29106.25,0.00024226075082517382,0.0017401955354450546,0.0025502134156353716
29106.5,0.0015945339734255996,0.0006822022468684473,0.0029776743477293545
29106.75,0.00255685206796238,0.0,0.0023836031367821396
29107.0,0.0016250247223838598,0.00025747836142495903,0.003153590895788072
29107.25,0.0017706187692219115,0.0015381595191650828,0.0033613192869046153
29107.5,7.76590862909433e-05,0.0011575309293393589,0.002455107714513131
29107.75,0.001750601473288045,0.0,0.0016666757206409608
29108.0,0.0005923518203018066,0.0013610213910489896,0.0015105663103211738
29108.25,0.0,0.000777498074680769,0.0018124053152619422
29108.5,0.0,0.0004360775489907808,0.003168630939905254
29108.75,0.0,0.0008433756639313617,0.002454957892209376
29109.0,0.0,0.0014889565734795833,0.0018399823857186816
29109.25,0.0004958509895948736,0.0019029853782781452,0.0014035444114465934
29109.5,0.0013799779289443161,0.0023032736304794393,0.0008868576955684804
29109.75,0.0015710620186488674,0.0025865484948875326,0.0006047734877749158
29110.0,0.001233646688210603,0.00110099341725561,0.0013718235815737595
29110.25,0.0011659505742392376,0.0018349553750904952,0.0005815570397709473
29110.5,0.0003519178249307606,0.002495317921853023,0.002196441916755334
29110.75,0.0006807516047440346,0.0025308994830471393,0.002019441374787882
29111.0,0.0006966122406484984,0.002182571600023076,0.001630807787975751
29111.25,0.0008151073119530671,0.0009856101868124033,0.0017429633068841118
29111.5,0.0004154692211431107,0.0028325574253580425,0.002020296199089782
29111.75,0.00028259466800265075,0.00402769892897091,0.002337622346556549
29112.0,0.0012878395505618514,0.0028275441399438057,0.0020334418093731063
29112.25,0.0017734355216206393,0.0024389783381307054,0.002838010729992057
29112.5,0.0011936950249838438,0.001545011566001314,0.0036377157926436197
29112.75,0.0029495471443898038,0.0,0.0037571103408055293
29113.0,0.0032025357772706587,0.0004450735821443828,0.0020329519204877917
29113.25,0.002863215406869654,0.0010043559008391888,0.0006120647907077783
29113.5,0.0027615003906345426,0.0014873078537712384,0.0009423711148984545
29113.75,0.0013612519981911666,0.0007631218609993049,0.0026113586999862277
29114.0,0.0017081220687321594,0.0008176934091796668,0.0017210350789082201
29114.25,0.0013009135983484583,0.0009421019927291727,0.0013679311162551214
29114.5,0.000979585758346796,0.0,0.002359289714100395
29114.75,0.0008711556328167586,0.00045722292798602496,0.003015924483638547
29115.0,0.0017764020992154374,0.001286386056040976,0.0027601807254607445
29115.25,0.0029166999798377648,0.0020227806277499354,0.0025182915945355226
29115.5,0.001472517527289837,0.0024308816593764907,0.0032009560210606133
29115.75,0.002179752428802646,0.0023272709335906533,0.003335205266393449
29116.0,0.0023493547757577468,0.0022627916573840223,0.002768646428991936
29116.25,0.002267390082217891,0.0024480423724445536,0.0035262057383024696
29116.5,0.002249379882133858,0.001661947852248584,0.003918539756461459
29116.75,0.0025272676109301976,0.0025042230870734672,0.0039443766402534105
29117.0,0.002781076009869092,0.0021710413687462305,0.0033875789779820786
29117.25,0.0005680429110192619,0.0025012585506160156,0.0023014562955071824
29117.5,0.0033853561553560674,0.002566550711395508,0.0027650447991084716
29117.75,0.0034894945647653375,0.0026388296695175136,0.00358602160258912
29118.0,0.002680015790275103,0.00392398380991353,0.0035085648924730746
29118.25,0.001631325337638762,0.002429345865535901,0.004285998106062637
29118.5,0.0012855276610820178,0.0019357422215341394,0.003799015928621644
29118.75,0.002954685055005854,0.00222581560334087,0.0032983375619605637
29119.0,0.0010749530511438461,0.0028519546338505036,0.0033620360652816313
29119.25,0.002378843889982591,0.0026972068138076547,0.002653803928253625
29119.5,0.0028339713890521982,0.002170199550087299,0.0021227105020943282
29119.75,0.002827912751724455,0.0038758131730797143,0.003762515826633261
29120.0,0.002641863502399279,0.0036819523088000303,0.002508111272607
29120.25,0.001995353919813609,0.0042141431198912845,0.0034498762202447393
29120.5,0.0020435411322702007,0.0034257577560119407,0.003006938723495556
29120.75,0.001055330896788168,0.003611553404279253,0.002007230103431333
29121.0,0.00017128446550001834,0.004450415464283901,0.002387975515673942
29121.25,0.001512771038295085,0.005084752475707323,0.002065310094184714
29121.5,0.0025496856037762155,0.00438259003137387,0.0017808136617071266
29121.75,0.0026006967398628325,0.003227652514204941,0.0021712473722505627
29122.0,0.0027396459999363913,0.003710152474877087,0.00313078460667147
29122.25,0.004725552624708302,0.0037539467984857907,0.0037439938558009047
29122.5,0.003598315778364456,0.003554243922236651,0.0037295478435956657
29122.75,0.0027222060220102504,0.0034240289963140256,0.003884116006346973
29123.0,0.0029672459536920592,0.003275785259861979,0.00563787008800144
29123.25,0.0033677575919392193,0.0029234187956019043,0.004140931940100899
29123.5,0.0029134874192069593,0.002823394873639253,0.0036269300506837823
29123.75,0.003438198508057832,0.00330938297975105,0.003430548107567976
29124.0,0.0030389628408726216,0.003294793187609067,0.0035684951628833644
29124.25,0.0026770265232399183,0.003289906198008363,0.005205623020621941
29124.5,0.003071983194462469,0.003761292179738099,0.0038280606014805796
29124.75,0.003798798018682143,0.004439307508734256,0.0022778363334698903
29125.0,0.0039125344940544,0.003797567875481998,0.0015407894887741282
29125.25,0.0030698785694680555,0.006060715934662954,0.0020269404749946223
29125.5,0.0017323597377133316,0.005920945115163718,0.004285290857730171
29125.75,0.0019149918301400845,0.005554627910099895,0.006032620765643764
29126.0,0.0029264379967461826,0.0043681579052734995,0.006006437556779562
29126.25,0.002261824580531915,0.0030262415426613974,0.005581502724324147
29126.5,0.0013274600611110161,0.004159888291856375,0.004055115343182483
29126.75,0.0016724251533548641,0.004542499539964173,0.0048657300168686605
29127.0,0.0024433839172013335,0.006006293347208426,0.004988540014617873
29127.25,0.004234203421037303,0.004789457626815398,0.004701633650227787
29127.5,0.0023120767639910273,0.004690524077744663,0.005798265094118056
29127.75,0.0024692656068558477,0.0047665114482753675,0.004566039407060374
29128.0,0.0029093025975185814,0.004674450428778098,0.0032201281290562935
29128.25,0.002702320430292745,0.005038532867721966,0.0032404380174947548
29128.5,0.0031014744681122537,0.004120737416627217,0.0034034144077362744
29128.75,0.0028636265784695815,0.00550090146415804,0.004119779058588068
29129.0,0.0015645911666669363,0.003962189793210899,0.00426654261854972
29129.25,0.0012593637271997161,0.0040049927579508615,0.0034697058691055566
29129.5,0.001811267029617184,0.004233507571120978,0.0032245631699613863
29129.75,0.0021359690545763384,0.003131230632256826,0.0028562300918413344
29130.0,0.002177778037878612,0.002184879670797972,0.005599268982085355
29130.25,0.0021484718318115843,0.0021948845992966954,0.005048302054817552
29130.5,0.002382699407730373,0.004484018517193974,0.004210123087014171
29130.75,0.0030851057787987008,0.004493817525532223,0.004254460960846542
29131.0,0.0030923299803137226,0.004525833471804437,0.005328413149181656
29131.25,0.0038658394813544782,0.003776427195460056,0.006480385917138783
29131.5,0.0043484297386990325,0.003666323447632145,0.00663858867550795
29131.75,0.0046048891302322495,0.0040161267180896035,0.005302958337961921
29132.0,0.004895329190663941,0.0041052223360536575,0.004786170376836341
29132.25,0.00546128379182532,0.006248599214219403,0.004509916073332283
29132.5,0.005669923761241862,0.006494402554452978,0.004931697627147546
29132.75,0.005240083545591145,0.005602618265586172,0.004967729262733043
29133.0,0.004988786399429033,0.004792903172412871,0.004972282626419193
29133.25,0.0040210381046562,0.004745694003448723,0.006606962682736126
29133.5,0.003456449886261171,0.005173951153178519,0.004154023457951807
29133.75,0.004099382956794888,0.004916888567491789,0.003959754586116516
29134.0,0.005885736167049282,0.0038729146634750053,0.004316081542868739
29134.25,0.005857297666960917,0.004455193647086603,0.005387391841234268
29134.5,0.00472039442634363,0.0054583364462623485,0.006527657658838015
29134.75,0.0053332091890437115,0.006440889149943595,0.0065964053819041685
29135.0,0.00584181703386954,0.007500013492363037,0.006844868305925211
29135.25,0.004942258478619028,0.008280809908165784,0.00708369647576276
29135.5,0.004478654399714223,0.007940538487010032,0.0066917449982868416
29135.75,0.005841402588644182,0.0056995415571846455,0.006479151658886488
29136.0,0.006654388413274459,0.006129745700792019,0.006409275939825199
29136.25,0.00536624639943581,0.0062514761000414054,0.0067202214413210285
29136.5,0.005226657137535088,0.007282957908416994,0.007485953994534957
29136.75,0.0051666634595050765,0.007803527762095497,0.0053161417986875605
29137.0,0.005094706128050259,0.0076225082596898235,0.007437181837373543
29137.25,0.005663169696411484,0.007894082804224874,0.006379992338779944
29137.5,0.006364978443348613,0.007144823283833673,0.006940846349143511
29137.75,0.006285059432416239,0.006212778818371311,0.007510998515276341
29138.0,0.006408539173537831,0.0060581201641827995,0.00746326381937737
29138.25,0.007267507380044646,0.006564889398995046,0.006824296112645657
29138.5,0.00751754844770241,0.006509619943782244,0.005943338120205561
29138.75,0.007336496749201732,0.006665294700564247,0.006872013592726908
29139.0,0.008129791600192693,0.007074770899981953,0.008273286434899885
29139.25,0.007431765080787196,0.007191217530890552,0.008129974752321209
29139.5,0.006846456034715015,0.007122656034676562,0.008124982359691805
29139.75,0.007725692439124619,0.008162453156351144,0.00805728734267842
29140.0,0.005897045803356385,0.007800080364038356,0.007625480833227455
29140.25,0.006169599412968313,0.008548445686361148,0.007532780903435222
29140.5,0.006425811956833333,0.00874268429784933,0.007809757212036502
29140.75,0.006806997959680208,0.008254143026906373,0.008323138853672241
29141.0,0.00663027586699444,0.008524767746809988,0.007735158662735381
29141.25,0.0067671472746405,0.009236980771958498,0.008903240007023324
29141.5,0.006850332172211287,0.008852295553621508,0.00875545178676324
29141.75,0.006822315315837293,0.00816048791431802,0.007671543368821998
29142.0,0.0073427483965215375,0.006929705737801532,0.007442451951027358
29142.25,0.007712750673583958,0.0069739235483167634,0.007184981976960666
29142.5,0.007565688280155775,0.008117364631614811,0.008410129264554417
29142.75,0.007908318341377901,0.009313161190191235,0.010300845780211527
29143.0,0.009402195627905851,0.009706962304042381,0.009338786613980129
29143.25,0.00786404398552389,0.009612962357398835,0.008533055529104877
29143.5,0.006039064079370732,0.009150099472111059,0.008768112221970343
29143.75,0.00583561203215714,0.007884431196488361,0.009209018803349234
29144.0,0.00668217254307162,0.008580758253388398,0.008663235095262501
29144.25,0.006566558189444653,0.008917175932995534,0.009308734191580638
29144.5,0.005312824591869607,0.008761513670381551,0.009115102449295715
29144.75,0.007609997274007598,0.00888219017891997,0.008710441685852192
29145.0,0.006719884505742213,0.01022989468107634,0.01005588641589982
29145.25,0.007144789223128903,0.010479582276358871,0.010617205273008645
29145.5,0.008108550805057027,0.009992786030687383,0.01025415112960206
29145.75,0.008556490102059448,0.010341482770580003,0.010094648334393667
29146.0,0.008725293704207411,0.009737758760138668,0.010148970426288895
29146.25,0.00942394769520611,0.009746572186621739,0.011103223319076034
29146.5,0.009177892634519293,0.010028371211982155,0.010527295453388581
29146.75,0.008206782627086141,0.010186344986634479,0.010579806278042373
29147.0,0.008808857026548485,0.010927410061600399,0.01087747730206062
29147.25,0.0080795674208998,0.011150808919591167,0.01121941028237943
29147.5,0.008522416592907854,0.01157157248292581,0.011947607957112787
29147.75,0.010159350643988615,0.011191495673767461,0.01321892498269678
29148.0,0.011040625045609686,0.011927832493482981,0.011784748470150121
29148.25,0.01104166131661879,0.01218859940674057,0.0141515218308297
29148.5,0.00994815226557702,0.01190369945266478,0.012992385461892964
29148.75,0.010271332768223417,0.011399232696862934,0.012698232847485768
29149.0,0.00943350299407056,0.010349096019496072,0.011959559967439606
29149.25,0.010341635513549292,0.011872614992327595,0.01177841109494669
29149.5,0.010525986802322277,0.011903175939380228,0.012324229788425298
29149.75,0.010288747825424459,0.013667441848764441,0.012481995518653276
29150.0,0.01089775402699457,0.014101929285942434,0.012385216778917029
29150.25,0.011285355226692877,0.014591886424362384,0.010995968440112953
29150.5,0.011264288030141555,0.014476278991535578,0.012920000923052805
29150.75,0.011378164222504683,0.013525099772714636,0.013362560604748826
29151.0,0.012240452421751436,0.012752052551172045,0.013339428756768147
29151.25,0.011418692692649396,0.011178149546859277,0.013927989103589623
29151.5,0.010610725662276048,0.01155588306289753,0.014420665424126218
29151.75,0.010888710248603654,0.012337939931914026,0.013791854596809372
29152.0,0.011102481242918528,0.01316492855163604,0.012737682705250697
29152.25,0.01082866460721116,0.014265640889809975,0.015705909991229557
29152.5,0.012213300533960641,0.014603149849024234,0.014872047886375845
29152.75,0.013968357646119924,0.014086316507452108,0.014781521667051586
29153.0,0.013342790184821289,0.013764614246782226,0.0140342794951142
29153.25,0.012877055215927255,0.013943905583677772,0.014359464270726336
29153.5,0.01279330060616416,0.01440685423784856,0.0150527697227766
29153.75,0.014022144015546929,0.01420544850851394,0.015050068219267205
29154.0,0.014732926713740055,0.014102766882918134,0.015998047031970424
29154.25,0.013692220699146463,0.015942344529632738,0.015266998379947206
29154.5,0.013357696383904851,0.01629626797803509,0.014420350048138747
29154.75,0.013417946138111739,0.015503714091989218,0.015649472603956025
29155.0,0.012275629656647682,0.015781664334132216,0.015967140904253437
29155.25,0.012611663561984267,0.016672073670813536,0.015937149286854736
29155.5,0.011710040755174749,0.01641281129025857,0.014830911038677855
29155.75,0.012392513802145755,0.016402809426047688,0.014428971220641958
29156.0,0.01242269090256448,0.01485825624823215,0.01576899640159408
29156.25,0.012686526082282861,0.01672530360359101,0.015564594473403684
29156.5,0.01395962351357161,0.018284415161804023,0.017533239109170082
29156.75,0.013963483002061296,0.01660387504200953,0.016348530130451167
29157.0,0.01458838267498304,0.014854191430786865,0.016150163052290806
29157.25,0.01422630520262829,0.015758719587424093,0.016435721852105595
29157.5,0.014822428539676915,0.016909143596914904,0.017403466698798425
29157.75,0.015369790979242121,0.017097556346741212,0.01812499640318209
29158.0,0.01612765584921243,0.017704789156830773,0.017839217734415123
29158.25,0.01689192115029974,0.019065892223031396,0.018478800487024206
29158.5,0.016575050016664976,0.02005255791568113,0.021255531862594105
29158.75,0.016115142725718422,0.019482724496027753,0.018845225510288596
29159.0,0.015858990390646914,0.018556292291363206,0.018937692679997193
29159.25,0.01887956267622305,0.018663600026073333,0.02056124409832578
29159.5,0.017834427373897,0.01739678730986235,0.020509870299536017
29159.75,0.018657798603823997,0.015875839519053823,0.019316811340045325
29160.0,0.019646712216990714,0.017225967693913952,0.019090412492006274
29160.25,0.019492149568828575,0.019048045851287186,0.02015052828809259
29160.5,0.018914558869243786,0.018936526854511533,0.021113741244188508
29160.75,0.018838773914263984,0.02000307020541049,0.020455208436498902
29161.0,0.019785970503523233,0.02191946270921609,0.021908294280208372
29161.25,0.02174587218265028,0.022182749675609775,0.02301225406964277
29161.5,0.02129762753725603,0.021482054568832308,0.021147151120852196
29161.75,0.020875907984759388,0.021233729193426743,0.02110086148107037
29162.0,0.02086067976077272,0.022939233828338644,0.022962084202820886
29162.25,0.020634295789236905,0.02310414678987411,0.023906476285905538
29162.5,0.020391557741141656,0.02200681500328553,0.02378741798542369
29162.75,0.020593000707621285,0.023107322198314535,0.023210086360824243
29163.0,0.021200987880663522,0.023556069260574915,0.024502329660310764
29163.25,0.02193684838821674,0.023534613589188173,0.023770592965840137
29163.5,0.022660601805212392,0.02416148023644475,0.022928993546957453
29163.75,0.021417418292304743,0.02509781960558513,0.02346735236182031
29164.0,0.02115987911012155,0.025098099889776987,0.023577852258503843
29164.25,0.02058238666288993,0.024453822693308234,0.023737088937230123
29164.5,0.021953157200896332,0.0234116970874712,0.024268038109768866
29164.75,0.023252779130977057,0.026158190308000567,0.024415167059170968
29165.0,0.023592042682921078,0.02513482263542258,0.024065234068747242
29165.25,0.02337615246751946,0.02480213595218041,0.024858642368975732
29165.5,0.023494385739674217,0.02581587730459468,0.026516982463291025
29165.75,0.024194906189704768,0.026648836688224438,0.026197836917982935
29166.0,0.02407991217992104,0.026993357554457257,0.027427848893235858
29166.25,0.025599090763501427,0.02748324696822608,0.02604943529105282
29166.5,0.02385162796108348,0.028438496696892593,0.026519765880829542
29166.75,0.024549772379542763,0.028821416263684556,0.02773688833469578
29167.0,0.025510099263570004,0.02953686269912388,0.02866748910313239
29167.25,0.02576435218393152,0.029545024482284243,0.029498598179135804
29167.5,0.02530593991407844,0.0325491150560587,0.030535073901955145
29167.75,0.02425222069809194,0.030967886951729907,0.031202969101379048
29168.0,0.0244341671266243,0.030857628930794176,0.02926890790161004
29168.25,0.02503202325946569,0.031272274800495624,0.029395525855258658
29168.5,0.027917218241456355,0.031735170373103146,0.02901837090734488
29168.75,0.027739098969136476,0.03181046051109684,0.029280291159278618
