energy,2021-06-14 16:33:52,2021-06-14 16:35:37,2021-06-14 16:37:23,2021-06-14 16:39:11,2021-06-14 16:40:57,2021-06-14 16:42:42,2021-06-14 16:44:27,2021-06-14 16:46:13,2021-06-14 16:47:59,2021-06-14 16:49:44,2021-06-14 16:51:30,2021-06-14 16:53:15,2021-06-14 16:55:01,2021-06-14 16:56:46,2021-06-14 16:58:34,2021-06-14 17:00:20,2021-06-14 17:02:05,2021-06-14 17:03:51,2021-06-14 17:05:37,2021-06-14 17:07:22,2021-06-14 17:09:08,2021-06-14 17:10:56,2021-06-14 17:12:42,2021-06-14 17:14:27,2021-06-14 17:16:13,2021-06-14 17:17:58,2021-06-14 17:19:44,2021-06-14 17:21:32,2021-06-14 17:23:20,2021-06-14 17:25:06,2021-06-14 17:26:52,2021-06-14 17:28:37,2021-06-14 17:30:23,2021-06-14 17:32:09,2021-06-14 17:33:55,2021-06-14 17:35:40,2021-06-14 17:37:26,2021-06-14 17:39:12,2021-06-14 17:40:58,2021-06-14 17:42:43,2021-06-14 17:44:29,2021-06-14 17:46:15,2021-06-14 17:48:01,2021-06-14 17:49:47,2021-06-14 17:51:32,2021-06-14 17:53:18,2021-06-14 17:55:04,2021-06-14 17:56:50,2021-06-14 17:58:36,2021-06-14 18:00:22
29376.0,0.9942475519452283,0.9926680764238034,0.9934989374427177,0.9928689236844422,0.9926409418150228,0.9930009426500238,0.9923278045539333,0.9930703805636856,0.992843827852604,0.9917116004028604,0.9924912451577774,0.9955132160405847,0.9929979994912365,0.9915925071936306,0.9918428992085219,0.9924645328954493,0.9935249981180246,0.9933233437590706,0.9931825544908244,0.9921073418066284,0.9918414872156951,0.9931750701110964,0.9933880953205505,0.995021699980493,0.9943932316509315,0.9943590304623036,0.9944919168671986,0.993882634126856,0.9941576362540095,0.9960184345929566,0.9973018505469068,0.9979223867672171,1.0004282959520086,1.0003031721626556,0.9994282823885289,1.0006780541958964,1.0017330120315575,1.0004565591001937,1.00215135076394,0.9983428241038621,1.002693678082166,0.999781435473212,0.9988619292703452,0.9997032525070324,1.0002523291639378,1.0029642614237917,1.0009944241778992,0.9998573698456458,1.00153596914106,1.001525628993167
29376.25,0.9964961080403545,0.992977219966352,0.9928423560828492,0.9922784548186924,0.9923671263242513,0.9898444461841115,0.9920594468257712,0.9911164307938667,0.9935577152401384,0.9934497329918168,0.9930925280130064,0.9934822631349469,0.99225425230654,0.9929090397560022,0.9917254596827881,0.9912223442649991,0.9927931048188271,0.993524236198538,0.9915772067949706,0.9913647963627091,0.992425278459065,0.9936559926541569,0.9950418016155883,0.9944824817101103,0.9951335276525769,0.9943074760937738,0.994247613450551,0.9936873026964617,0.9938300092944896,0.9958521726545797,0.9964255269629175,0.9973297801125519,0.9995571604380775,1.00161715060894,1.0003601356406338,1.0016768919056074,1.0000995597208113,1.0014847397423408,1.001121048840291,1.000436714612329,1.0027429245809738,1.0016818265565535,1.0003460561642847,1.00058445450456,1.0009778649649423,1.0036084814958486,1.0019058998314156,1.0015071336789676,1.0016236807369368,1.0017603705027263
29376.5,0.9924156702795283,0.9926873797512118,0.9903566803207072,0.9924781791927264,0.9908174575097389,0.9919741983790135,0.9923514111330958,0.9920984794727082,0.9919148651580433,0.9928974846281151,0.993119452812484,0.9928119700079957,0.9916841963772302,0.9943014248819146,0.9925879190642691,0.9907523989506151,0.9926155841724287,0.9927529425506446,0.9909267371468983,0.9924701697908722,0.9917182552371472,0.9928062128522385,0.9940591760320325,0.9947886501016588,0.9945260630522073,0.9924322916772484,0.9962536915929671,0.9946494152139298,0.9965106681696903,0.9957829795884913,0.9942619011719185,0.9964294391162928,0.9984802385308392,1.001925518326007,0.9995371812164657,1.0014152413362931,1.0019586707007544,1.0006553819879407,1.0020132161386912,1.0013770708717076,1.002369658673346,1.0013299984533661,1.0027449515773363,1.0007590755172568,1.0012190005078663,1.0022219388198985,1.0029485084184548,1.0025854260787097,1.0008508089003032,1.0014964232971724
29376.75,0.9907631380831189,0.9915175725410484,0.9889812714931638,0.9923931411485564,0.9915385373113367,0.9913356043528918,0.991579074938182,0.990346155823149,0.9892885283953947,0.9908109925264101,0.9912628626551644,0.9901410552817387,0.9914289825524505,0.9942016036538865,0.9943189356603169,0.9915677020826713,0.9927243569185149,0.991729112664793,0.9926095478426975,0.9931044236970691,0.9927048830964594,0.9923932218663597,0.9907346862155676,0.9929791347119675,0.991383724764913,0.992193641057743,0.9954289885520772,0.9930508178116784,0.995295484721545,0.993770677259714,0.9964393826782547,0.9972143428783198,0.9986851657864648,1.0009108256468175,0.9991190435572597,1.000897329001737,1.0019001708094237,1.0012683709892396,1.002432918685402,1.0018925699599643,1.002703881408282,1.001542087613352,1.0032640917835318,1.0001022179924275,1.0011780153962473,1.0018285271660003,1.0020338375338402,1.0044377804905482,1.0009343404113573,1.000113950766332
29377.0,0.989709433267474,0.9894039136438734,0.9904381919720454,0.9915813884953928,0.9920904268653542,0.9907715293602646,0.9890772594142476,0.9905840680671566,0.9896287945059005,0.9911997503833253,0.9882855469502755,0.9893017483980757,0.9902596824757816,0.991847151635523,0.9934130985912678,0.9910455218066576,0.9898502882972938,0.9934571323213096,0.9915607709131846,0.9921531560585088,0.9929527325620845,0.9917792139829058,0.9917453937765559,0.9938490110318554,0.9905445834685522,0.990801553616921,0.9930674729783135,0.9900699847376895,0.9949324622192212,0.9965328531044366,0.9967004060185559,0.9979951969903444,0.9996934674068665,0.9990859231786762,0.9990027728775509,1.0000804803641767,1.0018230045754912,1.0033192207152697,1.0034982419036738,1.0018279626897888,1.0053661578243518,1.0012293123509866,1.00331419153978,0.9996216982954943,1.0018388099462605,1.002500578743251,1.0007931052638301,1.0018791898382546,1.0020769965492624,1.0002832064324279
29377.25,0.9894629668905801,0.989418559449172,0.9904193077053642,0.989477213919313,0.9924251240222465,0.9917461602830648,0.9874194607269461,0.9902081576269973,0.9887430845152528,0.9915985605375859,0.989305778905061,0.9905492562465468,0.9892824214109581,0.9908241735295089,0.9900050169225564,0.9919611497036545,0.9908253967957328,0.9935763208856323,0.9910419339807798,0.9934743365815775,0.9928237287514947,0.9928424486960358,0.9922652349233483,0.9928349810611761,0.9900962758029215,0.9933318837746536,0.9921173659995225,0.9909183129098612,0.9950266061112502,0.9967799493352651,0.9967467836802567,0.997009880634551,1.0000430413490133,0.998443935592315,1.0013568764129113,1.0002984336641498,1.0024765688266335,1.0042656224524074,1.0019100780654264,1.0034546898618606,1.0028901932822865,1.0001892335841265,1.0021851563920547,1.000570141034049,1.0015695011569636,1.001396474806754,0.9995940804111824,1.001815797242979,1.000769087015774,1.001742659934983
29377.5,0.9897375907710223,0.9920889324425289,0.9873085492000907,0.9883534204934917,0.9913850311967026,0.9903050394520293,0.9904925521346851,0.9903023153438972,0.9887881451046796,0.9898420338424082,0.9894291473768119,0.9901388101859337,0.9885175380578851,0.989360384239581,0.9904876746933633,0.9887837894483988,0.9934668053064964,0.9918858224434053,0.9901700760874582,0.9918818698119265,0.9913124907501727,0.9920284988631808,0.9910054004513252,0.9897287166970318,0.9903848774478197,0.9927036692354358,0.9903846489231339,0.9930571477228507,0.9932611889733145,0.9955515263274359,0.9955087732797676,0.9979154806597641,0.9997746124107629,0.9999135897529003,0.9986809673650862,1.000550490456303,1.0020154696133399,1.0026297378010036,1.0010112448844177,1.0001136866241904,1.001154895831787,1.000193308446645,1.0013613904579037,1.0008078085104277,1.0015894251049264,1.0027459751390941,1.0006438723165911,1.0031344515063503,1.0018831916111834,1.0021514908296618
29377.75,0.9893482988794153,0.9897528448459594,0.9873958217657121,0.9903361163693631,0.9896671907335909,0.9887059442049818,0.9890011537221872,0.9905114115863345,0.9905690288030429,0.9891001346805891,0.9918458977558864,0.9911501507417286,0.9870916441950138,0.9903379525141776,0.9896459962945903,0.9901134266129662,0.9908386816859648,0.9884617350451635,0.9918597193022592,0.9920373272067142,0.9889434180426959,0.9911082364721764,0.9914879389318897,0.9892504934273748,0.9927608985202246,0.9921739258684351,0.9906636118930265,0.9928276856257234,0.9944468450072497,0.9952330749042793,0.9937663676368292,0.9983309664546858,0.9980614582611795,0.9997093681694272,0.9989067338804393,1.000934303361979,1.0000699615383162,1.0037835838337144,1.0015934084804918,0.9990167810175237,1.0012694482928846,1.002166895959426,1.0006214906906694,1.0015281778252125,1.0004300230634025,0.9994880584448899,1.0038638442706356,1.0032678595832503,1.002584148487935,1.0039658250183108
29378.0,0.9901565426294003,0.989260821961285,0.9881150344838768,0.9902863594419093,0.9898778447761769,0.9895419074551812,0.9891649923949136,0.9888759141977547,0.9911082737820865,0.987300537282005,0.9903355716329453,0.9893820398466869,0.9867214471100848,0.9893130329652099,0.9890155844247192,0.9891369411350897,0.9911349515564188,0.9881739888818974,0.9920163388718701,0.9889254009636588,0.9908723874066703,0.9907579456727107,0.9910351856155618,0.9878561751470151,0.9916814415983857,0.9931474032134878,0.9901634573637201,0.9911324260946904,0.9927214549037178,0.994647069951436,0.9944708696274551,0.9996203519371554,0.9984689022606331,1.0005865276183197,1.0012050294956865,0.9989854415255817,1.0005183140152951,1.002485799513284,1.002960131204251,1.0025389143664825,1.0026598879801825,1.0034160841548179,1.0025485023285092,1.0007477890997614,1.0032248149647311,0.9978546855882607,1.004200604224965,1.0023314812974895,1.0008362310633565,1.0036540887476726
29378.25,0.987258661738496,0.988530615984147,0.9890418526060137,0.9889051386839186,0.9882181695655676,0.9901628201312044,0.9890782618848973,0.9905038661517159,0.989459202840818,0.9888347781860342,0.9912132390314787,0.9902344397485779,0.9898708879482432,0.9887540776381903,0.9893925394772837,0.9892805696481429,0.9902537928361262,0.9912340607811063,0.9908616113958665,0.9892757138589867,0.9903320701625284,0.9907282875170976,0.9901163009058795,0.989489976051468,0.9934312999477729,0.9916960471677805,0.9910053228097755,0.9905471054759679,0.9914725053563409,0.9958659192681478,0.9956740652599174,0.9994557952074726,0.9979164545418883,1.0017219131010346,1.0018048725596174,0.99937836909566,1.0008899087434413,0.9998709632176859,1.002547982980702,1.0019604204011054,1.0023675180272607,1.0017315990710616,1.000977695583948,1.0016134943233446,1.0037202557475888,1.0012436983049449,1.0012291961722717,1.0013115739139347,1.0005307352917447,1.0018849164344275
29378.5,0.9864683235951537,0.9892071433795564,0.9896508112459448,0.9886970495483561,0.9882643815401542,0.9887032625484524,0.988389277388896,0.9898837470719584,0.9890329156724315,0.9888865478960817,0.9881742590376377,0.9906615592646304,0.990549486328912,0.9886564056543783,0.9906833445802556,0.990923808657886,0.9902484315644503,0.9900364073779929,0.9902275770180429,0.9897394937198342,0.9895459631243808,0.990778046939096,0.9894314916775353,0.9907022467500454,0.9921701335282542,0.9921362951038256,0.991224793258982,0.9924060646089753,0.9922534217614817,0.9957512346633693,0.9943243284355968,0.9973112080108768,0.9963955217351607,1.0005022382403401,1.0007861112379424,1.000738105061913,1.001603509903668,1.0021893792718688,0.9993484698211691,1.0007206593579012,1.002358422107257,1.0012811799004862,1.000976563546229,1.0007718335332687,1.0024759333390332,1.0016605583983231,1.0008775749341774,1.000922642219166,1.0020270050652909,1.0021458321911216
29378.75,0.9860176954594215,0.9893421318978046,0.9893000751392176,0.989782853975734,0.9885568469338036,0.9883560653317429,0.987322028698738,0.9908635568606107,0.9883365635567667,0.9869624131273148,0.9870285909579659,0.9887485126333524,0.9896282112977288,0.9898619028315094,0.9891116890411639,0.9890097240597668,0.9886075958738898,0.9892301237898768,0.9893348645242072,0.989891672448105,0.9887141269747911,0.9901254928612565,0.9908586442979203,0.9914463550891299,0.9899994932722991,0.9926772157127122,0.9913871160435219,0.9916005739799245,0.9934050112548517,0.994612536369806,0.9938212776152601,0.9976921460195133,0.9967617247029317,0.9997194696965526,0.9984191902447029,1.000204186053015,1.0024723816175627,1.0015532251585124,1.00229732280127,1.0007806968393662,1.00130349079973,1.0018020103530103,1.0014083499923638,1.0007455012448436,1.0022467728044664,1.0003779153372476,1.0018410747290742,1.0007960088663617,1.0025171399907062,1.0027429804585994
29379.0,0.9875896156131221,0.9891327452798662,0.9872118780725035,0.9881624293299544,0.9879183741952708,0.9888332802802424,0.9869237939628381,0.9884724171277279,0.9868550580532037,0.9870969820164496,0.9877436867035423,0.9870471306149373,0.9885662470971596,0.9893683463442431,0.9878449356198067,0.9867521812578259,0.989108179403524,0.9871026000690835,0.9901624077160098,0.9889703448206938,0.989373594712128,0.9883588517317765,0.9911657598481517,0.9907712338702286,0.9898444984798537,0.9904633485979071,0.9910805544349143,0.9914790433044464,0.9932007248065711,0.9918722574183422,0.9916347208427873,0.9962483584335853,0.9991254107030365,0.9991127323923293,0.9978617611662688,1.00168053233196,0.9999409936735822,1.0007576892383547,1.0014155171607493,1.0013065297777417,1.0013077130184265,1.0014628492358484,1.0032888516066862,1.0022148628272234,1.0010805411525863,1.0017480713443647,1.0023986275746328,1.0019165380091826,1.0017752267333815,1.0023879895505337
29379.25,0.9864585083078239,0.9883948946288286,0.9882621878902915,0.9871864466145638,0.9871371129402313,0.9891397519387347,0.9873376209602529,0.9871097481938546,0.9873828484758463,0.986436744125533,0.9878964047166374,0.9858116198343315,0.9867641464438269,0.9891679562910473,0.9881975717395387,0.9881414053143688,0.9901614120576282,0.9874066082606235,0.9904542765288238,0.9885386617626791,0.98893013349429,0.9881021127487588,0.9899826390779929,0.9888342470640826,0.989887260100962,0.9901274702520201,0.9921058829513428,0.9905843075653185,0.9941230794792079,0.9949951039783358,0.992347460867049,0.9951629417578344,0.9989437341254814,1.0004358158881557,0.9986511497711199,1.0015595548905767,1.000711604922275,1.0007283935402942,1.002015916001719,1.0040321600977846,1.0014408579938299,1.0020625387313227,1.0035781439163105,1.0006386606278144,1.0023622398408336,1.0014616993917276,1.003408555799,1.0029567633296488,0.9996540562024694,1.0029215589231053
29379.5,0.9859228973929667,0.9867987399670983,0.9883084303025143,0.9872202215899072,0.9867360251430294,0.9884294688044233,0.9862383255450797,0.9870098176724201,0.9854383445130189,0.9880345454059625,0.9864334005294858,0.9876432009449753,0.9874674024171703,0.9876157972774389,0.9873458973336733,0.9887089936406378,0.9871070693912761,0.9869310773709856,0.9889539813592212,0.9852478231755594,0.9897617749716934,0.9898139541734324,0.9909531789399467,0.9880488307613242,0.9901282872230156,0.9898726449375604,0.9920257450859217,0.9911773960363508,0.9930575378981443,0.9927263559624642,0.9963925751754023,0.9968924073887298,0.9972101338670878,0.9990763599011838,0.9994123719184801,1.0003442999940457,0.9999491841772351,1.0019576198638125,1.0025358066626828,1.0044388356066727,0.9997933482822186,1.0012451919596708,1.002760878612613,1.0031252982452774,1.002662535416514,1.0017390603130276,1.0045046015992964,1.0014379187921056,1.0012395254690973,1.0035919643217301
29379.75,0.9865863304285625,0.985665022663501,0.9866136037788218,0.9865728635370499,0.9880239121451049,0.9859161004527934,0.9850658533376591,0.9850024533167153,0.9852333204117406,0.9865214195673214,0.9865480715468814,0.9871323263705958,0.9862135344849037,0.9868322324550328,0.9848486482578936,0.9879709012531404,0.9870110308104835,0.9862062358611918,0.9879439684346226,0.988765829089407,0.9868110763339406,0.9877020446280786,0.9888675132825382,0.9868398697393629,0.9891209159639174,0.9917280993852319,0.9908939230459131,0.9912647443926914,0.9910571786380957,0.9943866061886157,0.9954840612032506,0.9977956490396739,0.9982032023913694,0.9972096263969525,1.00129158961133,0.9999668223533985,1.000837184474693,1.0028308570285882,1.0028118051964057,1.0027745660778868,1.001928790819347,1.001109705805487,1.0032016253962135,1.0027184851471491,1.0023508481833177,1.0012506500703509,1.0026894002275386,1.0020060660878043,1.0022982289726259,1.0025801822772564
