,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0031,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.9095308513,0.012274677387543554,0.013364079919364854,0.013317499720839409,4.5044584641679615e-13,4.658019807500058e-05
1,29150.1705144671,0.012740698582852544,0.012305471846522488,0.012258319517893732,4.589822311012987e-13,4.7152328169773974e-05
2,29150.4315027851,0.01369622537009304,0.010604672654047003,0.01055616123621807,5.009255265966383e-13,4.851141732800653e-05
3,29150.744694974,0.012449626551679551,0.013531917849197078,0.013476361664530055,4.661264871677e-13,5.555618420089513e-05
4,29151.0056936376,0.014682640341758256,0.012539175801046028,0.0124810890686114,4.260320147482766e-13,5.808673200859428e-05
5,29151.3188982414,0.012844019924599576,0.010016462456037463,0.009966116827766703,5.43569868878578e-13,5.034562772718945e-05
6,29151.5799072512,0.014432931480581737,0.011328039554216176,0.011275660022172,4.971285749925791e-13,5.237953154704704e-05
7,29151.8931242708,0.013693958043553904,0.010951844434106036,0.01090284436611812,4.951065161677213e-13,4.9000067492810255e-05
8,29152.1541436273,0.014829938178261773,0.011214026205084146,0.011165901266494017,4.650259500519574e-13,4.812493812510289e-05
9,29152.415167687,0.014917917476339611,0.013675807689221125,0.013631802509870672,5.190361724318539e-13,4.4005178831415974e-05
10,29152.7284027673,0.01379592988555792,0.012710058283100841,0.012659794554353485,5.024749188322982e-13,5.026372824488091e-05
11,29152.9894371747,0.014500572640324897,0.012200984617219631,0.012151441461276535,5.541936481936606e-13,4.9543155388902364e-05
12,29153.3026846724,0.014518756442259374,0.014865398857689434,0.014815107339160565,5.08262235536176e-13,5.029151802060612e-05
13,29153.5637294281,0.01410047742043155,0.014629595707473336,0.014575246721738799,4.947656106234435e-13,5.434898523977053e-05
14,29153.8247788878,0.016420924084690654,0.013698771159222974,0.01364239895163088,5.455304698321919e-13,5.637220704656203e-05
15,29154.1380444487,0.015409224122486733,0.015471156345166081,0.01542271826684786,5.434953860483505e-13,4.843807777472472e-05
16,29154.3991042575,0.015784899249181757,0.01728705401475652,0.017232436203256974,5.292203870621726e-13,5.461781097032441e-05
17,29154.6601687707,0.016873946447545324,0.016881057454395196,0.016827388678682335,4.646012686772335e-13,5.366877524826255e-05
18,29154.9734523964,0.01600458865268029,0.016300804446813286,0.016247417598658213,5.435167297625591e-13,5.3386847611555013e-05
19,29155.2345272597,0.015589489391215773,0.01416508877257966,0.014113671772256994,5.248632388000976e-13,5.141699979780131e-05
20,29155.4956068277,0.01666192977379883,0.01637200070532807,0.01631172809999836,5.967799406558523e-13,6.0272604732930115e-05
21,29155.8089085197,0.015917910169408387,0.018440406761160356,0.018382951749761758,5.464005481160895e-13,5.7455010852199e-05
22,29156.1222169871,0.017474547060401874,0.015749679080641746,0.015688781692450353,5.508502248267224e-13,6.089738764054332e-05
23,29156.3833125523,0.016686313968256497,0.016813320266766373,0.016754725562440915,5.670755542067685e-13,5.859470375838237e-05
24,29156.6444128228,0.019623946427938965,0.017018460035896896,0.016957715637663524,6.219515778126935e-13,6.074439761141996e-05
25,29156.9577393586,0.01694110021782601,0.015366393278938004,0.015302307279533982,6.045772764011569e-13,6.408599879944385e-05
26,29157.2188499813,0.016774894780228405,0.018625868641610106,0.018565374265096527,6.16342664274974e-13,6.049437589723569e-05
27,29157.4799653097,0.0169854156730828,0.01716644623892923,0.01710368285284798,7.317490943190823e-13,6.276338534950095e-05
28,29157.7933099156,0.01876178827279616,0.015424322014046855,0.015354437204526427,6.220105654312723e-13,6.98848088984163e-05
29,29158.0544355971,0.01992780263895327,0.015152109264181297,0.015082602839590223,6.495737439669175e-13,6.950642394150048e-05
30,29158.3155659847,0.019885654056925505,0.01791873060933553,0.017850438984081934,7.264574070724471e-13,6.829162452713839e-05
31,29158.6289286621,0.01754007240049959,0.017277292571260754,0.017210647986833992,6.667077192718154e-13,6.664458376005594e-05
32,29158.8900694037,0.01871499826870738,0.017959533729272958,0.017891644376080085,6.387768677808363e-13,6.78893525540936e-05
33,29159.1512148519,0.019581178045634893,0.015983521437901858,0.015913969273786015,6.669420021894977e-13,6.955216344890109e-05
34,29159.4123650067,0.020544190841353296,0.018373836738283036,0.018301290495648558,7.180011776930416e-13,7.254624191647647e-05
35,29159.7257514055,0.019360290481333944,0.017710369234510675,0.017629815519957553,6.934923661256425e-13,8.055371385962668e-05
36,29159.9869119155,0.020004599360502938,0.018789837927941703,0.01870916071847984,7.374235077815633e-13,8.06772087244385e-05
37,29160.2480771325,0.020867893354696163,0.018198358253508073,0.018119399405435634,7.948803454574445e-13,7.895884727755672e-05
38,29160.5614816065,0.02311903442168853,0.01866510025674665,0.018587889580305446,6.880050776647956e-13,7.721067575319891e-05
39,29160.8226571796,0.02132382861539123,0.01884374558769968,0.018765324956209226,7.321109773281123e-13,7.842063075834135e-05
40,29161.0838374601,0.02164478765044541,0.02035454528274896,0.020271013749054403,8.041178142311882e-13,8.353153289044019e-05
41,29161.3450224483,0.0234357042296155,0.02124408808876021,0.021159904381572232,8.232769962757999e-13,8.418370636470256e-05
42,29161.6062121443,0.020528027751944868,0.021806130991356712,0.02172234855063567,7.888628133570353e-13,8.37824399321769e-05
43,29161.9196459938,0.02242209244076845,0.020562114691522644,0.020479126828113675,8.209070208153441e-13,8.298786258806155e-05
44,29162.1808460472,0.02312309529577901,0.021841652688100992,0.021752980175381912,8.247424463448057e-13,8.867251189433582e-05
45,29162.4420508087,0.023904132985005783,0.023441600575796435,0.023361742802570137,7.781994285132327e-13,7.985777244809937e-05
46,29162.7032602786,0.023310662201392548,0.022622094797264666,0.02253744286060239,7.918093931612904e-13,8.465193587046744e-05
47,29163.0167178575,0.022290803269236537,0.022787275193693706,0.02269393456957763,8.032695458599858e-13,9.334062331280402e-05
48,29163.277937686,0.022178419218627576,0.023594229033870796,0.02349251853762649,8.047212908617089e-13,0.00010171049543958805
49,29163.5391622232,0.024377321915837163,0.023524441318763026,0.023430028006227777,8.323843898296778e-13,9.441331170286494e-05
50,29163.8526378835,0.026235072113418606,0.02247181657743809,0.022376144582530115,8.22869289875869e-13,9.567199408510564e-05
51,29164.1138727802,0.026146863967314287,0.0218249038435738,0.021732763037342884,8.187078316598938e-13,9.214080541220924e-05
52,29164.375112386,0.024955778594290545,0.023724073060895034,0.023634681301205038,8.830740811883882e-13,8.939175880692135e-05
