,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0031,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.8573346925,0.01114525651100874,0.013289453483073022,0.0057137740339316375,0.007575679449141384,0.0
1,29150.1183173677,0.012723544192657242,0.013154555455632608,0.005610174596633109,0.007544380858999499,0.0
2,29150.4315027851,0.013070636205922886,0.012960079064669405,0.004610898133380934,0.008349180931288471,0.0
3,29150.6924958056,0.012292504121631034,0.013826069841519413,0.005753242938200519,0.008072826903318894,0.0
4,29151.0056936376,0.012674167761700494,0.01255259319308807,0.0054517005757330995,0.00710089261735497,0.0
5,29151.3188982414,0.014865849006441997,0.013413124493430264,0.004353168585616373,0.009059955907813892,0.0
6,29151.5799072512,0.015148275479793853,0.013211068152061998,0.004925172947386464,0.008285895204675533,0.0
7,29151.8409209639,0.013511849357586292,0.01327360041188643,0.004890209378298246,0.008383391033588183,0.0
8,29152.1541436273,0.01298485980733689,0.012628055068208618,0.0048772306670107676,0.007750824401197852,0.0
9,29152.415167687,0.01610618289679588,0.014605368890553479,0.005954328599275835,0.008651040291277643,0.0
10,29152.6761964502,0.015087857155777802,0.01397387553314041,0.005697566496274034,0.008276309036866377,0.0
11,29152.9894371747,0.014464247857225401,0.014544739383908808,0.005307711534326759,0.00923702784958205,0.0
12,29153.2504762858,0.014805912503351204,0.015012277631874748,0.006362086575846291,0.008650191056028456,0.0
13,29153.5115201007,0.014856123039092941,0.014604499085362127,0.0064564648075939,0.008148034277768227,0.0
14,29153.8247788878,0.01537970198339443,0.015051591334485177,0.005958957091815811,0.009092634242669366,0.0
15,29154.0858330515,0.014370931069508723,0.015525788899014552,0.006501812030016337,0.009023976868998215,0.0
16,29154.3991042575,0.016139693109806067,0.016347859892731312,0.007527074108207774,0.00882078578452354,0.0
17,29154.6601687707,0.01589546561596606,0.015093896639723044,0.007350150619337223,0.007743746020385822,0.0
18,29154.9734523964,0.017668690597735726,0.016155891280946102,0.007096821069848813,0.009059070211097288,0.0
19,29155.2345272597,0.016787384027381842,0.014912970557217145,0.006164807582378859,0.008748162974838285,0.0
20,29155.4956068277,0.01780619100923219,0.017071746975404693,0.0071249116952144705,0.009946835280190223,0.0
21,29155.8089085197,0.015888384192018486,0.017136751972601096,0.008029615691942169,0.009107136280658927,0.0
