,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0031,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.9617271983,0.011519340949005768,0.013485186676750407,0.011293672880922976,0.0021915137958274313,0.0
1,29150.2227117545,0.009803178235711568,0.012030169432644332,0.009744777087993393,0.002285392344650939,0.0
2,29150.535899429,0.01036135018989319,0.012140031902752098,0.00966016922293714,0.0024798626798149576,0.0
3,29150.7968943305,0.012853034117604072,0.013606589874406466,0.011425530673298007,0.0021810592011084584,0.0
4,29151.0578939346,0.012439308282611623,0.012108609830771286,0.009917837150192454,0.002190772680578832,0.0
5,29151.3710996672,0.01197070221706996,0.011123599465210904,0.008496881235302135,0.002626718229908769,0.0
6,29151.6843121719,0.011938146519724338,0.012143307500061498,0.00969442643239473,0.002448881067666768,0.0
7,29151.9453277658,0.013104955672362308,0.01128603047596523,0.008918334858233547,0.0023676956177316835,0.0
8,29152.206348063,0.013287234875545378,0.012150858677490163,0.00982548280508926,0.0023253758724009026,0.0
9,29152.5195786279,0.013892793055958075,0.014050444334741237,0.011547649108663845,0.0025027952260773915,0.0
10,29152.7806092724,0.012627879137030708,0.01282233530584196,0.010309353988912327,0.002512981316929632,0.0
11,29153.0938522547,0.012230748633370966,0.013695571348413333,0.011014173590117672,0.002681397758295661,0.0
12,29153.3548932473,0.011305415847145771,0.014978388461210732,0.01253802539996812,0.00244036306124261,0.0
13,29153.6159389437,0.012414787537429584,0.014488000255499948,0.012020016010332176,0.002467984245167772,0.0
14,29153.9291999888,0.012152248420773866,0.014257691040910563,0.01158067133321243,0.002677019707698133,0.0
15,29154.1902560341,0.013888383061528587,0.016070715469835267,0.013395422894654927,0.0026752925751803397,0.0
16,29154.4513167838,0.014042306762203425,0.016905255025568215,0.014400802448518204,0.0025044525770500114,0.0
17,29154.7645958932,0.013794111418371575,0.016649369674701583,0.014253766026586364,0.002395603648115219,0.0
18,29155.0778817772,0.01241219069765608,0.015243329866178401,0.012632896772840562,0.0026104330933378393,0.0
19,29155.3389585223,0.016506478275621888,0.014956690997142296,0.012256180459351482,0.0027005105377908138,0.0
20,29155.6000399722,0.0167024747604649,0.017590437764412572,0.014691148784879395,0.002899288979533176,0.0
21,29155.9133439227,0.015899596647612257,0.017302309658876944,0.014663702693194584,0.002638606965682359,0.0
22,29156.1744357237,0.014785535232161447,0.015872068017949086,0.013167199234342251,0.002704868783606836,0.0
23,29156.4877520958,0.01469679329345099,0.017324889604607825,0.01444071392193561,0.002884175682672216,0.0
24,29156.7488542485,0.01490023051134419,0.016425266692846847,0.013363817432561419,0.0030614492602854273,0.0
25,29157.062183043,0.014093121257720474,0.016898711946370618,0.013985979878065513,0.0029127320683051045,0.0
26,29157.323295548,0.016102707432870452,0.018724738861960702,0.01546986385403935,0.0032548750079213506,0.0
27,29157.6366367656,0.01516779054770929,0.01695501407443001,0.013533317171228822,0.0034216969032011884,0.0
28,29157.8977596234,0.01736149654458275,0.015464035297970398,0.0124733513971014,0.002990683900868999,0.0
29,29158.1588871874,0.018544908441916856,0.01694705603867853,0.013585752209514926,0.0033613038291636058,0.0
30,29158.4722464763,0.017691335832702326,0.01833434275201636,0.014851007653469191,0.003483335098547168,0.0
31,29158.733384394,0.017896945971277747,0.01790086211967147,0.014736398019066054,0.0031644641006054156,0.0
32,29158.9945270182,0.01648110913533487,0.017451969314327298,0.014297597877328828,0.0031543714369984682,0.0
33,29159.30790438,0.016237361115291137,0.017805561073864527,0.014377920409256534,0.0034276406646079937,0.0
34,29159.5690573589,0.016319263017669183,0.018927794843855383,0.015439240410579433,0.00348855443327595,0.0
35,29159.8302150446,0.016881936089856518,0.018435195183015445,0.015020250587220332,0.0034149445957951143,0.0
36,29160.1436104808,0.01786956734676339,0.019337478391081235,0.015505257981389627,0.003832220409691609,0.0
37,29160.4047785222,0.016528478240173814,0.01890465434110295,0.01522206780127983,0.0036825865398231205,0.0
38,29160.7181863854,0.017376616501315657,0.01904585806886635,0.015653794317218857,0.0033920637516474906,0.0
39,29160.979364783,0.018589190620281235,0.02021792807528173,0.016383277617441797,0.003834650457839933,0.0
40,29161.2405478881,0.01893930847191659,0.02159218734332539,0.0175747063871536,0.004017480956171791,0.0
41,29161.5539738284,0.020581926825138312,0.022063080022361507,0.018161544712504366,0.00390153530985714,0.0
42,29161.8151672907,0.020456457408642215,0.021523040335132252,0.017625477760275097,0.0038975625748571556,0.0
43,29162.0763654608,0.021686197625976365,0.02158016908190795,0.017482814505284935,0.004097354576623014,0.0
44,29162.3898094798,0.021800591814573746,0.023331528186702016,0.01949220069296528,0.003839327493736737,0.0
45,29162.651018008,0.02232968622605249,0.02296410620563361,0.019127271753679856,0.0038368344519537543,0.0
46,29162.9122312445,0.02190334928584023,0.022641248880617477,0.018692464185907597,0.003948784694709881,0.0
47,29163.2256933436,0.021646616759000575,0.023546486206072897,0.01962492579769188,0.0039215604083810175,0.0
48,29163.4869169391,0.022079228101014887,0.023763133403719258,0.019717710454009652,0.004045422949709604,0.0
49,29163.7481452433,0.022253803422590788,0.02319369658928996,0.019117967308233647,0.004075729281056314,0.0
50,29164.0616254241,0.024261142062983493,0.022217669696351264,0.01823290784900969,0.003984761847341575,0.0
51,29164.3228640881,0.025102257389443612,0.023574076774902468,0.019328835081534063,0.004245241693368405,0.0
52,29164.5841074613,0.024773718431211764,0.0257119070510187,0.021317398174927327,0.004394508876091372,0.0
53,29164.8976057255,0.02491154825155596,0.026300335061243053,0.021787327137782093,0.004513007923460958,0.0
54,29165.1588594593,0.025846657423382425,0.026211575261214037,0.02173936676993045,0.0044722084912835885,0.0
55,29165.4201179028,0.024679145145818298,0.02588832098639344,0.021616777221660617,0.004271543764732821,0.0
56,29165.681381056,0.026755651585559422,0.026935645521075482,0.022341993374771916,0.004593652146303566,0.0
57,29165.9949030568,0.02764932768904945,0.02775323151629625,0.022988767623575924,0.004764463892720325,0.0
58,29166.2561765718,0.026948976245094246,0.027026764020657693,0.022132839026639015,0.004893924994018676,0.0
59,29166.517454797,0.02720502714734748,0.028271462485694922,0.023133382128296298,0.005138080357398625,0.0
60,29166.8309948848,0.029670472057283702,0.02857214943669895,0.02348123484607494,0.00509091459062401,0.0
61,29167.0922834727,0.029302039303010303,0.027576709790778,0.022738202795066838,0.004838506995711162,0.0
62,29167.3535767711,0.02980704556458063,0.028646267574340214,0.02376470145900178,0.0048815661153384345,0.0
63,29167.6671349473,0.02816230598053356,0.02770976564395736,0.022905648455201003,0.004804117188756357,0.0
64,29167.9284386094,0.028386314090360593,0.028891384796662693,0.023858015217084503,0.00503336957957819,0.0
65,29168.1897469824,0.0298167295430888,0.030169656920108735,0.024717228982003625,0.005452427938105111,0.0
66,29168.5033232487,0.0315170878034238,0.02824548482714312,0.022725563267873842,0.005519921559269279,0.0
67,29168.7646419863,0.032947239352870035,0.02961475212128325,0.02420476786618601,0.005409984255097236,0.0
68,29169.0259654352,0.03125858130546538,0.032049622916760126,0.02661745282821281,0.005432170088547317,0.0
69,29169.339559793,0.029031272681498795,0.03208818015014897,0.02671054192031419,0.005377638229834782,0.0
70,29169.6008936074,0.0318199073200792,0.0320595917430437,0.026597855823592403,0.005461735919451296,0.0
71,29169.8622321334,0.032159235192607605,0.03242053411868836,0.02685702800106015,0.00556350611762821,0.0
72,29170.1235753714,0.03414965543434697,0.033877138048837074,0.02803974344625034,0.005837394602586735,0.0
73,29170.4371934769,0.033879971364622175,0.03482149058395624,0.02871373151038348,0.006107759073572759,0.0
74,29170.6985470815,0.03576586695147866,0.03531299777286961,0.029138658718536426,0.006174339054333183,0.0
75,29170.9599053983,0.03483209953356017,0.03441572992720489,0.02827051479647648,0.006145215130728408,0.0
76,29171.273541599,0.035355029364000534,0.03437910316091022,0.028015662577665537,0.006363440583244678,0.0
77,29171.5349102833,0.03571922303982644,0.03585993539013416,0.029327283184805306,0.006532652205328853,0.0
78,29171.7962836804,0.03781402072700582,0.03588362652588742,0.0292947978931841,0.006588828632703321,0.0
79,29172.1099379779,0.036376739671050956,0.03736597542740726,0.030720347895328185,0.006645627532079076,0.0
80,29172.3713217433,0.037852734030188476,0.0376351959712374,0.030732047162972537,0.006903148808264861,0.0
81,29172.6327102219,0.037540617605691017,0.0403583243525672,0.03322751057125395,0.007130813781313253,0.0
82,29172.9463826177,0.03808250430215724,0.04129961456034318,0.034279605607970824,0.0070200089523723575,0.0
83,29173.2077814655,0.039163560058553155,0.0410926418929157,0.033800459572558235,0.007292182320357465,0.0
84,29173.4691850269,0.03915659395431302,0.04092624686245587,0.033475266843701446,0.007450980018754421,0.0
85,29173.7828755225,0.040331957709952515,0.04231859529525634,0.03476108058811869,0.00755751470713765,0.0
86,29174.0442894541,0.04195557809026109,0.04148568701669728,0.033880243837000605,0.007605443179696676,0.0
87,29174.3057080996,0.04235926584643516,0.041208324168317836,0.0335070952352859,0.007701228933031931,0.0
88,29174.5671314591,0.04284564084766683,0.04076445475794952,0.03311909065856132,0.007645364099388198,0.0
89,29174.8808457133,0.0429837046475326,0.04370512861848313,0.03585588078926798,0.007849247829215153,0.0
90,29175.1422794441,0.04568551689179311,0.04373406725960848,0.03567547130212318,0.0080585959574853,0.0
91,29175.4037178895,0.0440552713293741,0.045421250767442176,0.037209447219189264,0.008211803548252909,0.0
92,29175.7174502471,0.04468566325453697,0.04572838984071455,0.03768920172568192,0.008039188115032627,0.0
93,29175.9788990647,0.04546128796481707,0.04699355394478376,0.038834639201842124,0.008158914742941635,0.0
94,29176.2403525972,0.04557387607261036,0.04868303982864006,0.040145595011379064,0.008537444817260993,0.0
95,29176.5541030599,0.0455237996214957,0.04856149621384241,0.039799385570779715,0.008762110643062697,0.0
96,29176.8155669655,0.05089052429079154,0.04882320592867697,0.03985559084176133,0.008967615086915638,0.0
97,29177.0770355864,0.04903038522646191,0.05006666002993474,0.041032094645080855,0.009034565384853886,0.0
98,29177.3385089227,0.049124838373425316,0.05166169944461088,0.042604334388034515,0.009057365056576365,0.0
99,29177.6522831507,0.050616487256077,0.05238218238192537,0.04292922040841179,0.009452961973513587,0.0
100,29177.9137668613,0.05189969561473648,0.052366327389632275,0.04281253935590096,0.00955378803373132,0.0
101,29178.2275535389,0.053139905243346684,0.05683251799588349,0.04688668226267772,0.009945835733205774,0.0
102,29178.4890476245,0.05522325501876189,0.056848307291687904,0.046714359202379645,0.010133948089308257,0.0
103,29178.8028467524,0.05767173689291581,0.05717243036160066,0.04651078517284029,0.010661645188760373,0.0
104,29179.0643512135,0.05733429683027541,0.058087762072797845,0.04737890744856949,0.010708854624228352,0.0
105,29179.3781627924,0.05873163384687879,0.057285346147594396,0.046665977729866547,0.010619368417727851,0.0
106,29179.6396776297,0.060177319982660654,0.058931583049084274,0.04772897873270391,0.01120260431638036,0.0
107,29179.9011971836,0.058375985411125174,0.06267307277683665,0.05126766389551527,0.01140540888132138,0.0
108,29180.1627214543,0.06212420860801808,0.06259858862447307,0.05121732275771364,0.011381265866759431,0.0
109,29180.4765568055,0.06417131175226166,0.06285024046402041,0.051353387700236806,0.011496852763783604,0.0
110,29180.7380914535,0.06492164759089214,0.06309995154610099,0.051385330177249645,0.011714621368851345,0.0
111,29180.9996308187,0.06353452901316427,0.06344680491769683,0.05171417582213243,0.011732629095564391,0.0
112,29181.2611749013,0.06626987202021471,0.06586773907841043,0.053503115117505176,0.012364623960905248,0.0
113,29181.5227237012,0.06705316529575248,0.06649834814088511,0.054077735908620216,0.012420612232264889,0.0
114,29181.7842772188,0.06750109101019021,0.06872779950502457,0.05599410983587108,0.012733689669153492,0.0
