,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0031,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.9617271983,0.012492481762961784,0.012883964575529582,0.0,0.0011076981650810652,0.011776266410448516
1,29150.27490923,0.014225801007464164,0.013117957321110003,0.0,0.0011777047376076678,0.011940252583502335
2,29150.5880980331,0.012046024539920042,0.014245956153010185,0.0,0.001247182748653704,0.01299877340435648
3,29150.8490938751,0.011562422026047174,0.015564376723532211,0.0,0.0010573762546534635,0.014507000468878747
4,29151.1100944197,0.010373822064171027,0.015289691521934894,0.0,0.0011742380017814972,0.014115453520153396
5,29151.423301281,0.013530245707568783,0.014007228969832091,0.0,0.0012980825087887287,0.012709146461043362
6,29151.6843121719,0.012749446351264298,0.014415632462782591,0.0,0.0012377841610310544,0.013177848301751536
7,29151.9453277658,0.014419964264386924,0.01344511409292085,0.0,0.0011967490673457691,0.012248365025575081
8,29152.2585526868,0.01505397378532905,0.012978973339568125,0.0,0.0012083022655714603,0.011770671073996665
9,29152.5195786279,0.016443430232729022,0.012536032961726548,0.0,0.0012650350113141073,0.011270997950412441
10,29152.7806092724,0.016271291891716593,0.014080268323178031,0.0,0.0012701835593943694,0.012810084763783662
11,29153.0938522547,0.015148334572678288,0.013688337580121338,0.0,0.001355309458864328,0.01233302812125701
12,29153.3548932473,0.014081194247885693,0.01408615546263063,0.0,0.0012334787443350002,0.01285267671829563
13,29153.6681486475,0.015232560594360749,0.01536260976331076,0.0,0.0012763807335324441,0.014086229029778316
14,29153.9291999888,0.013880238228830485,0.014983512946576323,0.0,0.001353096578150208,0.013630416368426115
15,29154.1902560341,0.015357870242226887,0.013644861714319676,0.0,0.001352223600975958,0.012292638113343718
16,29154.4513167838,0.0157862171237101,0.01526715403455594,0.0,0.0012658727174854128,0.014001281317070527
17,29154.7645958932,0.01567964377770822,0.014508653858212829,0.0,0.001210855149682886,0.013297798708529943
18,29155.0778817772,0.01524535986309002,0.014598825777386677,0.0,0.0013194404493654887,0.013279385328021188
19,29155.3389585223,0.015723704660497155,0.01486685854246014,0.0,0.0013649699916050704,0.013501888550855068
20,29155.6000399722,0.01785639809155854,0.0172437885422824,0.0,0.0014654423297646183,0.01577834621251778
21,29155.9133439227,0.016851907907132143,0.015564474213635935,0.0,0.0013336809012205817,0.014230793312415354
22,29156.1744357237,0.014774997524471804,0.016866751639925064,0.0,0.0013671728620148172,0.015499578777910247
23,29156.4877520958,0.017496421492698026,0.015988282283132538,0.0,0.0014578033309898513,0.014530478952142687
24,29156.8010752437,0.01711112269509462,0.017712528860693452,0.0,0.001539793134489544,0.016172735726203907
25,29157.062183043,0.016723943317631232,0.01727961281474956,0.0,0.0014722371237531567,0.0158073756909964
26,29157.323295548,0.01732829132742227,0.016816125428646096,0.0,0.0016451728849288078,0.015170952543717286
27,29157.6366367656,0.017650145769338127,0.01856692810761809,0.0,0.001729492822886147,0.016837435284731944
28,29157.8977596234,0.017917161565976537,0.019311703732354944,0.0,0.0015116377892019138,0.017800065943153028
29,29158.1588871874,0.01879340799856944,0.018967807771357925,0.0,0.0016989672120401621,0.017268840559317763
30,29158.4722464763,0.019169925630853398,0.018920335105641402,0.0,0.0017606477788867187,0.017159687326754682
31,29158.733384394,0.01843399474367829,0.018294138329088997,0.0,0.0015994747942629612,0.016694663534826036
32,29158.9945270182,0.018945697216839807,0.019022333157050625,0.0,0.0015943734688779777,0.017427959688172647
33,29159.255674349,0.020855922542932618,0.01931418637958717,0.0,0.0017038701989326081,0.01761031618065456
34,29159.5690573589,0.021448764014810315,0.02116373826677029,0.0,0.0017632858857117926,0.0194004523810585
35,29159.8302150446,0.021681734176526354,0.02228539316544997,0.0,0.0017260798767582185,0.02055931328869175
36,29160.1436104808,0.023693407247509107,0.02188150410458002,0.0,0.0019369914641120822,0.01994451264046794
37,29160.4047785222,0.021151417234573883,0.021753772611038887,0.0,0.0018613591941246041,0.019892413416914282
38,29160.6659512708,0.02182111184394125,0.02088834460669066,0.0,0.0016851955761201347,0.019203149030570524
39,29160.9271287269,0.022018593848259615,0.022409897492952798,0.0,0.0019034743139509122,0.020506423179001886
40,29161.2405478881,0.021822661026986375,0.023083895936566276,0.0,0.0020306311974273516,0.021053264739138926
41,29161.5017357009,0.022570875400570345,0.02350327133121765,0.0,0.001995349657098394,0.021507921674119256
42,29161.7629282216,0.021646253094524656,0.022091146660968893,0.0,0.0019462232821648967,0.020144923378803997
43,29162.0763654608,0.02243803271290636,0.024526086816070648,0.0,0.002071003228386342,0.022455083587684305
44,29162.3375683391,0.024592649279462662,0.022640797808683978,0.0,0.0019621515660810237,0.020678646242602954
45,29162.5987759256,0.02558034695010388,0.02269600069513139,0.0,0.0019236266373160236,0.020772374057815367
46,29162.9122312445,0.025116954166433312,0.02438326483145405,0.0,0.0019959087499053832,0.022387356081548668
47,29163.1734491896,0.023207287453214855,0.0274131184225229,0.0,0.001977805040429835,0.025435313382093063
48,29163.4346718433,0.02484720952056405,0.02641052369778052,0.0,0.0020293395966801014,0.024381184101100416
49,29163.7481452433,0.026918645372401656,0.026111493376298034,0.0,0.0020600727472439564,0.024051420629054077
50,29164.0093782564,0.024917133698106803,0.025678361187751332,0.0,0.002010901571800855,0.023667459615950476
51,29164.2706159786,0.025017054567581756,0.024779391932108822,0.0,0.002106033915173199,0.022673358016935624
52,29164.5318584099,0.025068978224048265,0.0249812397380592,0.0,0.00223188719239286,0.02274935254566634
53,29164.8453555438,0.027732540079613417,0.025754052532502646,0.0,0.002247096770279039,0.023506955762223607
54,29165.1066083358,0.027056658058102305,0.025931039560959435,0.0,0.002302546061560282,0.023628493499399154
55,29165.3678658373,0.029201989376094393,0.02650651631728515,0.0,0.002141357085286119,0.024365159231999032
56,29165.681381056,0.02607889529510414,0.02839276785712308,0.0,0.0023218562726683542,0.026070911584454726
57,29165.942648919,0.02884323363333774,0.028166081305133157,0.0,0.0023969034440548343,0.025769177861078324
58,29166.203921492,0.029739582606407012,0.02958810363765194,0.0,0.002457933076160831,0.02713017056149111
59,29166.517454797,0.030483129588456236,0.029084440631513525,0.0,0.002597036895120549,0.026487403736392977
60,29166.7787377324,0.02910846467787862,0.03027780342187593,0.0,0.002612177978743557,0.027665625443132374
61,29167.0400253783,0.03179213597169453,0.030394357319601703,0.0,0.0024460317564563377,0.027948325563145367
62,29167.3535767711,0.029729165605452343,0.030411632891036967,0.0,0.0024673820621059325,0.027944250828931035
63,29167.6148747802,0.031217728420029782,0.030126597212904383,0.0,0.0024269369856316984,0.027699660227272684
64,29167.8761775001,0.03224319103045108,0.031145102864413115,0.0,0.002505410737628258,0.028639692126784858
65,29168.1897469824,0.0321505347929267,0.0304002143192253,0.0,0.0027559235236278446,0.027644290795597458
66,29168.4510600665,0.03353587178244022,0.03249350037658293,0.0,0.0028063547458575424,0.02968714563072539
67,29168.7123778618,0.033904250793823726,0.03321211717518163,0.0,0.0027347028002714627,0.03047741437491017
68,29169.0259654352,0.033478285102327004,0.03154341467065855,0.0,0.0027456842165213225,0.028797730454137225
69,29169.2872935955,0.03444794367668953,0.03349214839275327,0.0,0.0027211922006600436,0.030770956192093222
70,29169.6008936074,0.03515086827496682,0.034715889433710345,0.0,0.0027606282322531835,0.03195526120145716
71,29169.8622321334,0.035705804904861055,0.03486714136361165,0.0,0.002812067863614455,0.0320550734999972
72,29170.1235753714,0.03687071587642783,0.038714597741748305,0.0,0.002950504488016741,0.03576409325373157
73,29170.4371934769,0.03683806257673715,0.03559570996120359,0.0,0.0030871599035493906,0.0325085500576542
74,29170.6985470815,0.038981109623565324,0.03744922748854652,0.0,0.003120812679388572,0.034328414809157944
75,29170.9599053983,0.03785443298206719,0.03866560528634073,0.0,0.003106092025200406,0.03555951326114032
76,29171.273541599,0.038634149201022844,0.0376407920953376,0.0,0.003216393832921854,0.034424398262415744
77,29171.5349102833,0.03859412579642385,0.03795889123274602,0.0,0.003301921655584847,0.03465696957716117
78,29171.7962836804,0.04145702256220481,0.039024224136529895,0.0,0.003330315967152488,0.035693908169377404
79,29172.0576617903,0.041538396843709906,0.04037263933181871,0.0,0.0033712119913964726,0.03700142734042224
80,29172.3190446132,0.04290480811271374,0.04236440777725406,0.0,0.0034384556355914774,0.038925952141662584
81,29172.6327102219,0.0430534247778971,0.04290311058024745,0.0,0.003604261746439604,0.039298848833807846
82,29172.8941034137,0.04412245737565313,0.04344395438026636,0.0,0.0035475053428762433,0.03989644903739012
83,29173.2077814655,0.042141387094504414,0.044060417932076955,0.0,0.003685825291666385,0.04037459264041057
84,29173.4691850269,0.044536238341403085,0.04378518026056936,0.0,0.003766089408400814,0.040019090852168544
85,29173.7305933019,0.043539102590014894,0.04318488339257083,0.0,0.003803374670602566,0.039381508721968266
86,29173.9920062907,0.046353555530865995,0.04482735943680915,0.0,0.003846193950770119,0.04098116548603903
87,29174.2534239934,0.0476459206027088,0.044603766923001074,0.0,0.003876924393911976,0.0407268425290891
88,29174.5671314591,0.04731895747254497,0.04554888156224387,0.0,0.0038643406217169084,0.04168454094052696
89,29174.8285595328,0.048039194349271716,0.048367823132997784,0.0,0.003922129698405108,0.044445693434592676
90,29175.1422794441,0.04959740279203849,0.047230394455533925,0.0,0.0040732081961938355,0.04315718625934009
