,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0031,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.8573346925,0.012969068809092916,0.013191383419143242,0.011417216428745472,0.0017741669903977705,0.0
1,29150.1183173677,0.012612165663195167,0.01297704197916626,0.011210204882522378,0.0017668370966438822,0.0
2,29150.4315027851,0.013231929217875693,0.011168774050163907,0.009213458846478858,0.0019553152036850484,0.0
3,29150.6924958056,0.01084333040356523,0.01338667804428596,0.011496082869659512,0.0018905951746264465,0.0
4,29151.0056936376,0.013445683118106136,0.012556518888537161,0.010893543393250297,0.0016629754952868646,0.0
5,29151.2666970039,0.012048850948659684,0.01079787482478078,0.008686775563721301,0.002111099261059479,0.0
6,29151.5799072512,0.013535217270135623,0.011781934366981293,0.009841440203161222,0.0019404941638200717,0.0
7,29151.8409209639,0.013350721491281518,0.011734903237694388,0.009771576286067027,0.001963326951627361,0.0
8,29152.1019393797,0.013546809849821567,0.011163474196433383,0.009365741473041079,0.0017977327233923035,0.0
9,29152.415167687,0.011519873381729617,0.013923898978105996,0.01189789058896732,0.0020260083891386763,0.0
10,29152.6761964502,0.015911748190687133,0.013323079815498825,0.011384830659879747,0.0019382491556190783,0.0
11,29152.9894371747,0.014535276513249765,0.012769067926955835,0.010605825671243607,0.0021632422557122284,0.0
12,29153.2504762858,0.015487756676963579,0.014738478739289334,0.012712669234640993,0.00202580950464834,0.0
13,29153.5637294281,0.01497439386868559,0.014652602946860771,0.01272133238996712,0.0019312705568936524,0.0
14,29153.8247788878,0.01431874825462656,0.014036565566818234,0.011907139204812806,0.0021294263620054276,0.0
15,29154.0858330515,0.014659329836721897,0.015105214814501201,0.012991867491588243,0.0021133473229129583,0.0
16,29154.3991042575,0.014175198345518083,0.017106299273771657,0.015040537770353603,0.002065761503418055,0.0
17,29154.6601687707,0.014773816944849376,0.016500537619252548,0.014687010705445529,0.0018135269138070183,0.0
18,29154.9734523964,0.017289922062476336,0.016302375595600525,0.014180809676645732,0.0021215659189547918,0.0
19,29155.2345272597,0.01508226800842359,0.014367221756456139,0.01231846796733731,0.0020487537891188284,0.0
20,29155.4956068277,0.016612080429216632,0.016566413936459613,0.014236940133943119,0.002329473802516496,0.0
21,29155.8089085197,0.017771490166807923,0.018177534872680947,0.0160447122427543,0.002132822629926649,0.0
22,29156.1222169871,0.01617484740569081,0.015843421591298427,0.013693230071064077,0.0021501915202343487,0.0
23,29156.3833125523,0.01547961382758025,0.016837115605183826,0.014623590053168045,0.0022135255520157803,0.0
24,29156.6966334415,0.014788742826058751,0.016839266590446877,0.014396403721535434,0.002442862868911444,0.0
25,29156.9577393586,0.017410483697085147,0.015715823652539908,0.013355913690711235,0.0023599099618286717,0.0
26,29157.2710726705,0.016995761337023758,0.018768239306609914,0.016276294225216356,0.0024919450813935566,0.0
27,29157.5321889401,0.01657897748788395,0.017456614369920256,0.014588731361614902,0.0028678830083053554,0.0
28,29157.7933099156,0.01698225035859954,0.01582937204263893,0.013401412893294466,0.0024279591493444616,0.0
29,29158.1066612981,0.016443176302314278,0.016197684715612105,0.013588823588494283,0.0026088611271178233,0.0
30,29158.367792627,0.017372771557257426,0.01854211695160058,0.01569805519693777,0.0028440617546628107,0.0
31,29158.6811564339,0.017992856373257406,0.017687294383641,0.015130054707367958,0.002557239676273042,0.0
32,29158.9422981168,0.017615722937476274,0.017823946039258496,0.015322622527514564,0.002501323511743932,0.0
33,29159.2034445063,0.019569081009057777,0.016690136245524845,0.014045898413234543,0.0026442378322903033,0.0
34,29159.5168263865,0.020042955948131352,0.019059733364111577,0.016253684124375726,0.002806049239735849,0.0
35,29159.7779831309,0.021721664428219465,0.018141244736138346,0.015436599200544866,0.0027046455355934805,0.0
36,29160.0391445823,0.020550475740575967,0.019307615900918368,0.01636447015224584,0.0029431457486725292,0.0
37,29160.3525445373,0.021463382033926868,0.018770418351886087,0.01574854888090075,0.003021869470985337,0.0
38,29160.6137163445,0.022485137916497065,0.018925894601777564,0.01627543705887878,0.002650457542898784,0.0
39,29160.8748928591,0.022183739302770986,0.0194567497632426,0.016519528293581172,0.002937221469661428,0.0
40,29161.1883108905,0.020706675166881117,0.02134600063844418,0.01815664197994002,0.0031893586585041616,0.0
41,29161.4494977618,0.02113422312998721,0.021857287246737023,0.01867534109571121,0.003181946151025811,0.0
42,29161.7106893408,0.02086401200383306,0.021889274472838057,0.018836784335602503,0.0030524901372355542,0.0
43,29162.0241254502,0.021097651990385,0.021195124362768193,0.01792717246385217,0.0032679518989160226,0.0
44,29162.2853273868,0.01927477600912287,0.022929356186424592,0.019792265258175835,0.003137090928248757,0.0
45,29162.5465340317,0.022543659066730892,0.023333505655442146,0.020311223246364633,0.003022282409077514,0.0
46,29162.8599882205,0.02248664606846284,0.022508217660873256,0.019357933680869112,0.0031502839800041436,0.0
47,29163.1212052239,0.02371985126202774,0.023294233051855556,0.020172971296894587,0.003121261754960968,0.0
48,29163.3824269358,0.024481031332942625,0.023752739421040378,0.020573457735858103,0.003179281685182273,0.0
49,29163.6958992057,0.024585621967360964,0.023334626841256055,0.02006892591416578,0.003265700927090274,0.0
50,29163.9571312771,0.023569560100867692,0.022371608866098912,0.019192233370452817,0.0031793754956460966,0.0
51,29164.2706159786,0.02270968948993948,0.02297549119575043,0.01965106168414814,0.003324429511602294,0.0
52,29164.5318584099,0.024555407188090385,0.02545456879916245,0.02193147660415959,0.0035230921950028583,0.0
53,29164.7931055506,0.026325737957786113,0.02611821261740187,0.022618711065710933,0.003499501551690937,0.0
54,29165.0543574006,0.026989259875000244,0.026339077529926785,0.02266410002842345,0.003674977501503334,0.0
55,29165.3156139602,0.02892707431445619,0.025923691830515457,0.02253964644015063,0.0033840453903648256,0.0
56,29165.6291280485,0.02777818698326591,0.02659660750914317,0.022971731552980153,0.0036248759561630156,0.0
57,29165.8903949696,0.026284498503213745,0.02786826390504439,0.024102908641001338,0.003765355264043052,0.0
58,29166.203921492,0.02766195854576004,0.0270013072510722,0.0231213957277763,0.0038799115232959,0.0
59,29166.4651987752,0.026631488194227584,0.02773165763713525,0.023678757146204592,0.004052900490930658,0.0
60,29166.7264807685,0.028290937339485588,0.029190258758306668,0.025024505542240453,0.004165753216066216,0.0
61,29167.0400253783,0.027272837724621055,0.027323164111600347,0.023462039132133385,0.0038611249794669616,0.0
62,29167.3013177346,0.027850871451248805,0.028604857152785195,0.0247026905028329,0.0039021666499522967,0.0
63,29167.5626148015,0.026547362246346014,0.028011876195558963,0.024174761503427542,0.0038371146921314194,0.0
64,29167.8761775001,0.02974063099642713,0.028322721732375496,0.02436786548108304,0.003954856251292455,0.0
