,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0031,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
0,29149.8573346925,0.012628886206515125,0.013229780898122944,0.01310717347825864,1.029732762144525e-09,0.00012260639013154034
1,29150.1183173677,0.011104667087073118,0.01299385870043044,0.012869520433378334,1.0254784660256886e-09,0.0001243372415736407
2,29150.4315027851,0.012181547682566192,0.010705384993771216,0.01057721942903249,1.134871822354444e-09,0.00012816442986690512
3,29150.744694974,0.011181411512559318,0.01365002264690609,0.01350324528405983,1.0560328588837093e-09,0.00014677630681340234
4,29151.0056936376,0.011485210297343361,0.012659450083151435,0.012505987246486772,9.651968272481925e-10,0.00015346187146783661
5,29151.2666970039,0.012993407455643383,0.01010804870370837,0.009972577378294134,1.2252894372500215e-09,0.00013547010012479978
6,29151.5799072512,0.012867132290425503,0.011436538418975439,0.011298153523127763,1.1262696386814064e-09,0.00013838376957803732
7,29151.8409209639,0.013358094454917145,0.011349342467510758,0.011217948467286087,1.13952186904276e-09,0.00013139286070280206
8,29152.1019393797,0.013668262166537916,0.01087978053249775,0.010752042672204974,1.0434103964708076e-09,0.00012773681688237846
9,29152.415167687,0.013178808630719692,0.013775256591714337,0.013658996214024745,1.1759023958663628e-09,0.00011625920178719576
10,29152.6761964502,0.013341759850335514,0.01319974012827326,0.013069994022705785,1.1249666280243726e-09,0.00012974498060084672
11,29152.9372299169,0.012430169045456867,0.012039661009124512,0.011907344147783558,1.2461509605046846e-09,0.0001323156151899937
12,29153.2504762858,0.01586208864508065,0.014725686241704252,0.014594377015630424,1.1757869626085635e-09,0.0001313080502868651
13,29153.5115201007,0.014154506232689075,0.014952205387220053,0.014810876976731613,1.1075307369090978e-09,0.0001413273029577032
14,29153.7725686195,0.016304106373875988,0.01388741320216979,0.01373781735933737,1.2199506990478625e-09,0.00014959462288172083
15,29154.0858330515,0.015792561392130255,0.015044608062757986,0.014914901725963835,1.2265942202576998e-09,0.00012970511019992946
16,29154.3468919194,0.015052433810292124,0.01732933910727766,0.0171889399186137,1.228303952829024e-09,0.00014039796036001163
17,29154.6079554917,0.015660209269916934,0.016987431720024607,0.016843411392032097,1.0570913452510814e-09,0.00014401927090116498
18,29154.9212379884,0.01490312771958162,0.016874626195951006,0.016733864281053057,1.2230810632364966e-09,0.00014076069181688633
19,29155.1823119106,0.013505683218236454,0.014360390387400605,0.014224317709068646,1.1838817583643738e-09,0.00013607149445020122
20,29155.4433905377,0.015979913715980412,0.01586797585534468,0.015714542344625364,1.3286852820151705e-09,0.00015343218203403374
21,29155.7566911006,0.015767451701006165,0.01867259511493727,0.018516603807144528,1.2607158475524523e-09,0.00015599004707689726
22,29156.0699984387,0.015346857114240326,0.016071425684452426,0.015913522055411366,1.2405676938192437e-09,0.00015790238847336735
23,29156.3310930628,0.015657842979785314,0.01663300267071988,0.016475501099891876,1.2696047405184463e-09,0.00015750030122326265
24,29156.6444128228,0.017746824941529796,0.017152028796760335,0.016991544113526904,1.4090623916174832e-09,0.0001604832741710385
25,29156.9055177987,0.01693316577999527,0.015185034332371746,0.015014776679576337,1.3846380413590479e-09,0.000170256268157369
26,29157.1666274803,0.018211317705170905,0.018336271978954512,0.018174816504308088,1.3648745673145329e-09,0.0001614541097718557
27,29157.4799653097,0.01891037296658923,0.017303621498427818,0.01713780251465416,1.6578141541682752e-09,0.0001658173259595041
28,29157.741085344,0.018919554008619322,0.015848968038054065,0.015666497485782374,1.457473755226315e-09,0.00018246909479793498
29,29158.0022100843,0.01883846474020832,0.015038283717097346,0.014853198247811599,1.432783970721978e-09,0.0001850840365017759
30,29158.2633395307,0.01949216215855951,0.01766557958984518,0.017485252860751872,1.6260577404722001e-09,0.00018032510303556717
31,29158.5767010786,0.017809892445849136,0.01748455003349603,0.017307148254076466,1.543727780427325e-09,0.00017740023569178188
32,29158.8378408789,0.020082283005108562,0.018169365084825775,0.017991929292097326,1.4475067410752929e-09,0.00017743434522171078
33,29159.0989853857,0.019161483964891222,0.01630170719405431,0.016118016932973402,1.4905857890579244e-09,0.00018368877049511603
34,29159.4123650067,0.019907896036135967,0.018529463939865615,0.018337799231673453,1.6266675617776358e-09,0.00019166308152460102
